text_id,simplified,simplified_by,winner_prompt,original
36-b1,"Most people have four to six dreams every night after they turn ten. This means they can have around 2,000 dreams per year. By the time they are 80 years old, they might have had about 140,000 dreams. Although people forget most of their dreams - 95-99% of them - they still remember a few thousand over their lifetime. It's not surprising that sometimes a dream is followed by a similar event in real life, just by chance. This is especially true if the dream is about something that happens often in daily life.",llama-3.3-70b-instruct,descr,"If most people have four to six dreams every night after the age of ten, that's as many as 2,000 dreams per year. So, by the time they reach 80 years old the average person might have had 140,000 dreams. Even if we forget 95–99 per cent of our dreams, that's still a few thousand remembered dreams across a lifetime. It's not too difficult to believe that, by coincidence, a dream event is followed by a real-life event that's similar to it, especially if the subject of the dream is something that happens often in everyday life."
37-b1,"The Hunger Games is set in the future, after a big disaster that destroyed North America. The new country is called Panem, and it's divided into twelve poor areas, known as districts, which are controlled by a rich and powerful government called the Capitol. The Capitol has complete control over the country. Each district has to produce something specific for the Capitol, like food or materials. For example, District 12, where the story starts, is responsible for providing all the coal that the country needs. A long time ago, there was a thirteenth district, but it tried to fight against the Capitol and was completely destroyed as a result.",llama-3.3-70b-instruct,descr,"The Hunger Games takes place in the future, after the destruction of North America. The country is called Panem and is made up of twelve poor districts governed by the wealthy Capitol. The Capitol holds absolute power over the nation. Each district is responsible for producing different things for the Capitol. District 12, where the story begins, provides all the coal for the country. There used to be a thirteenth district but they rebelled against the Capitol in the past and were destroyed. "
38-b1,"Wild animals often enter cities to find food. In Cape Town, South Africa, baboons have begun visiting areas where people live on the edge of the city to eat. They open bins and eat fruit from gardens. Some baboons are even brave enough to go into people's homes and take food from cupboards and fridges. Baboons can be aggressive and have attacked many pets, so it's no surprise that many city residents don't want them around.",llama-3.3-70b-instruct,descr_ex,"Often wild animals come into cities to look for food. In Cape Town, South Africa, baboons have started coming into residential areas on the edge of the city to feed. They open rubbish bins and eat fruit from gardens and orchards. Some brave baboons have even come into people's houses and taken food from kitchen cupboards and fridges! Baboons can be aggressive and have attacked a lot of pet animals, so understandably, many city residents don't welcome their presence."
39-b1,"Many accidents happen when a bridge is being built. These accidents often occur because the engineers make a mistake, such as calculating something incorrectly. As a result, the bridge can collapse under its own weight, which can be fatal for the workers who are on it at that moment.",llama-3.3-70b-instruct,descr,"A large number of bridge accidents occur during the construction of the bridge itself. These accidents are often due to an error made by the engineers, such as a miscalculation. The bridge collapses under its own weight, and this can be deadly for the workers on it at the time."
40-b1,"George Lucas was one of the first film directors to use the 17 stages of the hero's journey in his story. This is a idea that says a hero starts with a normal life, but then something happens that leads them to a big adventure that changes everything. At the start of Star Wars, Luke has a normal life with his aunt and uncle, fixing robots. When he finds a message from Princess Leia to Obi-Wan Kenobi inside the robot R2D2, it is the event that starts Luke's adventure. This event is called 'the call to adventure', which is the beginning of the hero's journey.",llama-3.3-70b-instruct,descr_ex,"George Lucas was one of the early film directors to directly base his story on the 17 stages of the hero's journey. Typically the hero starts the story living an ordinary life, but something happens that calls them to an adventure that changes everything. At the beginning of Star Wars, Luke lives an ordinary life with his aunt and uncle, repairing robots. When he finds Princess Leia's message to Obi-Wan Kenobi inside the robot R2D2, it is 'the call to adventure' that starts the hero on his journey."
41-b1,"Another way to stop a big asteroid from hitting Earth is to use a nuclear bomb to blow it up. This idea might sound like a movie plot, and it was actually the idea behind the 1998 film Armageddon. However, it's a real proposal from NASA, called the Hypervelocity Asteroid Mitigation Mission for Emergency Response, or HAMMER for short. The plan involves firing eight-ton rockets at the approaching asteroid to try and push it off course. If the asteroid is too close to Earth for this to work, the rockets would carry nuclear bombs to destroy it instead.",llama-3.3-70b-instruct,descr,"Another suggested defence against a PHA on course to hit Earth is to blow it up using a nuclear weapon. It may sound like a plot from a film, and it was the subject of the 1998 film Armageddon, but the Hypervelocity Asteroid Mitigation Mission for Emergency Response (HAMMER) is a genuine NASA proposal. The eight-ton rockets would be fired at an approaching asteroid with the hope of bumping it off course. If the asteroid was too close to Earth for this plan to work, the rockets would carry nuclear bombs to blow it up instead."
42-b1,"According to Campbell, the hero first says no to the exciting journey, but then a helpful guide appears and assists them. The hero then decides to 'take the first step' and enter a new and 'special world' where the adventure takes place. The next part involves overcoming difficulties, battling opponents and meeting allies as the hero gets ready to face their greatest challenge. For Luke, the guide is Obi-Wan, the allies are Han Solo and the robots R2D2 and C3PO, and the enemy is Darth Vader in the special world of the Death Star.",llama-3.3-70b-instruct,descr_ex,"According to Campbell, the hero at first refuses the call to adventure, but a mentor appears who helps them and they decide to 'cross the threshold' and travel into the 'special world' where the adventure happens. The next stage consists of passing tests, fighting enemies and meeting friends as the hero prepares to face their biggest challenge. For Luke the mentor is, of course, Obi-Wan, the friends are Han Solo and the robots R2D2 and C3PO and the enemy is Darth Vader inside the special world of the Death Star."
43-b1,"Some things that people do not use much may seem useless, but they can be valuable to others. The internet has made it possible for people to make money by sharing these unused things. Online groups and websites allow people to buy and sell second-hand items easily. This has made it simple for people to share things with each other, and this is called the sharing economy.",llama-3.3-70b-instruct,descr,"Underutilised items may seem useless to some, but could be an asset to others. With the advent of the internet, online communities have figured out a way to generate profit from the sharing of those underused assets. Using websites and social media groups that facilitate the buying and selling of second-hand goods, it is now easier than ever for peer-to-peer sharing activities to take place. And this is known as the sharing economy."
44-b1,"In the 18th and 19th centuries, two main ideas about dreams became well-known. One idea was that the things we see in our dreams mean something about our thoughts and feelings that we are not aware of. A man named Freud thought that if we understand our dreams, we can understand our hidden feelings and the problems they cause. However, another idea was the opposite. It said that dreams are just a mix of random thoughts and images in our brain while it is sorting out memories and events from the day. When we wake up, we try to make sense of these random thoughts and images and create a story out of them.",llama-3.3-70b-instruct,descr_ex,"Around the 18th and 19th centuries two main ideas about dreams became popular. One was the idea that the things we see in our dreams represent things hidden from our conscious mind. Freud believed that if we understand what dreams are telling us, we can understand our hidden feelings and the problems they cause. However, the other theory was the opposite. It said that dreams are just a collection of random activity in the brain while it's organising memories and events from the day. When we wake up, we try to make sense of these random images and feelings and put them into some sort of story."
45-b1,"I work for myself as a freelancer, which is great because I can decide what I do and how I use my time. At first, I worked from home, but I found it hard to focus. There were too many things distracting me: chores to do, wanting another cup of tea, and my family needing my attention. So, I started working from a nearby café, but the internet connection was poor and I drank too much coffee. In the end, I rented a desk in a shared office with five other freelancers. I liked getting ready to go to work in the morning and being able to concentrate in a proper office.",llama-3.3-70b-instruct,descr_ex,"I'm a freelancer and work for myself. This is great because I am in control of what I do and how I spend my time. At first, I was working from home, but I found it really hard to concentrate. There were just too many distractions around: housework that needed doing, another cup of tea, my family members wanting my attention for various things. So I started to go to a nearby café to work, but the Wi-Fi connection wasn't ideal and I found myself drinking too much coffee. In the end, I decided to rent a desk in a co-working space with five other freelancers like myself. I liked getting dressed to go to work in the morning and being able to focus in an office environment."
46-b1,"Whether NASA can find the remaining medium-sized NEOs depends on getting the money to build NEOCam, a 0.5-metre space telescope that uses a type of light called infrared to find asteroids. If they get the money, they can probably reach their goal in ten years. After they find the asteroids, the team that protects the planet will still need to figure out how to stop the most dangerous ones, called PHAs, from hitting the Earth.",llama-3.3-70b-instruct,descr_ex,"Whether NASA can find the remaining middle-sized NEOs depends on getting the money to build NEOCam, a 0.5-metre space telescope which would use infrared light to locate asteroids. If it did get the money, it could probably achieve its goal in ten years. Once logged, the planetary defence team would still need to work out how to defend the planet against being hit by the truly worrying asteroids – the PHAs."
47-b1,"The 'buy nothing' trend is now popular among social media influencers who usually tell people what clothes and make-up to buy. Some famous YouTubers are now telling their followers not to buy anything for a long time, even up to a year. Two friends in Canada tried an experiment where they only bought food for a year. For the first three months, they learned to live without buying things like electronics, clothes, or home items. Then, they stopped using services like getting haircuts, eating out, or buying petrol for their cars. After a year, they had saved $55,000.",llama-3.3-70b-instruct,descr_ex,"The 'buy nothing' trend has now reached influencers on social media who usually share posts of clothing and make-up that they recommend for people to buy. Some YouTube stars now encourage their viewers not to buy anything at all for periods as long as a year. Two friends in Canada spent a year working towards buying only food. For the first three months they learned how to live without buying electrical goods, clothes or things for the house. For the next stage, they gave up services, for example haircuts, eating out at restaurants or buying petrol for their cars. In one year, they'd saved $55,000."
48-b1,"Religion is important to Pi. Although his family is Hindu, he is interested in learning about other religions. He becomes friends with a Christian priest and a Muslim baker. To everyone's surprise, Pi says he wants to be Hindu, Muslim, and Christian at the same time. When his family and teachers ask him to choose just one, Pi says 'I just want to love God'. They are surprised by his answer, but from then on, they let Pi decide for himself what he believes about religion.",llama-3.3-70b-instruct,descr_ex,"Religion is important to Pi. Though his family is Hindu, he is curious about other religions and he makes friends with a Christian priest and a Muslim baker. To everyone's surprise, Pi declares himself to be simultaneously Hindu, Muslim and Christian. When his family and teachers ask him to choose just one religion, Pi refuses, saying 'I just want to love God'. From that moment, his family and teachers decide to let him make his own mind up about religion."
49-b1,"Some people believe that writing down your dreams can help you have lucid dreams. A lucid dream is when you know you're dreaming and can control what happens in the dream. This means you can change a bad dream into a good one, or decide what happens next, like a director of a movie. Instead of just trying to understand your dreams, you can create them. However, it's still a good idea to have some dreams that can help you understand what's going on in your mind, without controlling them. This is because your subconscious, which is the part of your mind that thinks and feels without you realizing it, can tell you things you need to know.",llama-3.3-70b-instruct,descr,"Some people think writing your dreams down can open your mind to lucid dreaming. Lucid dreams are dreams where you're not only aware you're dreaming but you can make decisions to affect the events of your dreams. So, maybe you can turn a nightmare into a safe-feeling dream, or you can direct the plot of your dream like a film director. Then, instead of just working out the meaning of your dreams, you'll be creating them, though you might want to continue having some dreams that allow your subconscious to tell you what's on your mind! "
50-b1,"People may not think they are contributing to the problem of disposable clothing because they give their unwanted clothes to charity. However, charity shops cannot sell all the clothes they receive. 'Fast fashion' quickly goes out of style and is often of such poor quality that it cannot be recycled; as a result, people do not want to buy it second-hand. Large amounts of clothing end up being discarded, and many items that charities cannot sell are sent to other countries, leading to additional economic and environmental issues.",llama-3.3-70b-instruct,descr,"People might not realise they are part of the disposable clothing problem because they donate their unwanted clothes to charities. But charity shops can't sell all those unwanted clothes. 'Fast fashion' goes out of fashion as quickly as it came in and is often too poor quality to recycle; people don't want to buy it second-hand. Huge quantities end up being thrown away, and a lot of clothes that charities can't sell are sent abroad, causing even more economic and environmental problems."
51-b1,"Some adventurers today don't stop at just one exciting trip. They keep going from one challenge to the next. Meagan McGrath from Canada is a great example. She has climbed the highest mountain on each continent, cycled across Canada, and run a very long race in the Sahara Desert where it was extremely hot - 45ºC. But maybe her most amazing trip was when she went skiing to the South Pole. On the first day, she had a big accident - she fell into a glacier, which is a big river of ice, and had to be rescued. Most people would have stopped there, but Meagan didn't give up. She kept going and reached the South Pole 40 days later. She had to pull a special sled, called a sledge, with a tent and all her food through very cold weather and icy storms.",llama-3.3-70b-instruct,descr,"Not content with one amazing trip, some of today's adventurers go from challenge to challenge. Meagan McGrath from Canada has climbed the highest mountain on each continent, ridden a bike across Canada and run a long-distance race in the Sahara Desert in 45ºC heat. But perhaps her most remarkable journey was a skiing trip to the South Pole. On the first day, she fell into a glacier and had to be rescued. Many of us would have given up at that point, but Meagan decided to carry on. She reached the South Pole forty days later, having pulled a sledge with a tent and all her food behind her through freezing conditions and ice storms. "
52-b1,"Blek le Rat began by painting rats on walls in his hometown, Paris. Now, he tries to make people think about important social problems. He paints pictures of people who are homeless in big cities to encourage people who live there to think about the issue of homelessness.",llama-3.3-70b-instruct,descr_ex,"Blek le Rat started out painting rats on the walls of his home city, Paris. Nowadays, he tries to make people think about different social issues and problems. He paints pictures of homeless people in big cities to encourage residents to think about the problem of homelessness."
53-b1,"In some places, local governments have tried to stop artists from painting graffiti on walls without permission. They have done this by giving them special areas where they can paint and express themselves. For example, in Taiwan, there are special 'graffiti zones' where artists can paint and write on walls without any problems. In São Paulo, Brazil, the city council has even let some graffiti artists paint on the city's metro trains.",llama-3.3-70b-instruct,descr_ex,"In some areas, councils have tried to encourage artists not to paint graffiti randomly on walls by allowing them to work in designated areas. Taiwan is one such place and there are 'graffiti zones' where artists are free to paint and write on walls. In São Paulo in Brazil, the city council has even allowed some graffiti artists to paint on the city's subway trains. "
54-b1,"Faith47 is an artist from Cape Town in South Africa. She creates large, colourful paintings of people and animals. She likes to work in different places and her art can be found on streets, in old factories, and on abandoned vehicles. What's interesting about her work is that it's often temporary - it can be washed away by rain or removed by city cleaners. Faith47 likes this because it reminds her that life is always changing, with things ending and new things starting.",llama-3.3-70b-instruct,descr,"Faith47 is from Cape Town in South Africa. She paints big, colourful pictures of people and animals and likes to explore different locations. Her work is found on pavements, in empty factories and on abandoned cars. She likes the fact that most street art is temporary and will soon be removed by weather or cleaners from the city council. For her, this reflects how life is full of change with its cycle of endings and new beginnings."
55-b1,"In her old job, Gabriela was used to a work culture where people respected those in charge and everyone knew their position. In this kind of culture, the leaders made the important decisions and people rarely questioned them. However, her Swedish team was used to a different work culture where employees often worked together with their managers to find answers and make decisions. In this culture, leaders acted like guides who helped their team think independently and expected their team to share their opinions and disagree when necessary.",llama-3.3-70b-instruct,descr_ex,"In her previous work environment, Gabriela was used to a high power distance culture where power and authority are respected and everyone has their rightful place. In such a culture, leaders make the big decisions and are not often challenged. Her Swedish team, however, were used to working in a low power distance culture where subordinates often work together with their bosses to find solutions and make decisions. Here, leaders act as coaches or mentors who encourage independent thought and expect to be challenged."
56-b1,"When Gabriela noticed the cultural differences between her and her team, she decided to talk to them openly about how they felt about her leadership style. Her team was happy to share their thoughts and told her that they were not used to being given orders all the time. They liked having the freedom to make their own decisions and be creative. When Gabriela told them exactly what to do, they felt she didn't trust them to do their jobs properly. They explained that when they tried to suggest changes or question her decisions, she took it personally. However, they helped her understand that this was just their usual way of working, and it wasn't meant to criticize her.",llama-3.3-70b-instruct,descr,"When Gabriela became aware of the cultural differences between her and her team, she took the initiative to have an open conversation with them about their feelings about her leadership. Pleased to be asked for their thoughts, Gabriela's team openly expressed that they were not used to being told what to do. They enjoyed having more room for initiative and creative freedom. When she told her team exactly what she needed them to do, they felt that she didn't trust them to do their job well. They realised that Gabriela was taking it personally when they tried to challenge or make changes to her decisions, and were able to explain that it was how they'd always worked."
57-b1,"Os Gêmeos are twin brothers from São Paulo. They are artists who paint everything from small tags to large, colourful pictures of people on the sides of buildings. Their paintings are often very big, so they need special machines like cranes to help them. In 2007, they even painted the entire outside of a castle in Scotland.",llama-3.3-70b-instruct,descr_ex,"Os Gêmeos are identical twin brothers from São Paulo. They paint everything from tags to huge, colourful pictures of people on the sides of buildings. Their work is often so big that they need cranes to help them work. In 2007, they covered the whole of a castle in Scotland with paint."
58-b1,"People have been drawing and writing on walls for thousands of years. A long time ago, people in Africa and Europe painted pictures of animals and humans on cave walls. You can also find graffiti, which is a type of street art, on old buildings in countries like Greece, Italy, Syria, and Iraq. In a town called Pompeii in ancient Rome, archaeologists discovered many examples of graffiti written in Latin. These writings included messages about religion, politics, love, and even magic spells.",llama-3.3-70b-instruct,descr,"People have been painting and writing on walls throughout history. In prehistoric times, people in Africa and Europe used to paint pictures of animals and people in caves. Graffiti has been found on buildings at ancient sites in Greece, Italy, Syria and Iraq. In the Roman town of Pompeii, archaeologists have found numerous examples of graffiti written in Latin. These include religious, political and romantic messages, and even some magic spells!"
59-b1,"Have you ever wanted to climb Mount Everest or walk to the South Pole? If so, you are not the only one. Every year, thousands of people try to climb the highest mountains in the world or walk across continents. In the past, explorers used maps and compasses to find their way. Now, people on adventures use modern technology like GPS, which helps them know where they are, and satellite phones, which allow them to make phone calls from anywhere. Many people who go on these adventures love nature and use their travels to inform people about problems with the environment. Others want to help people who are struggling and raise money for good causes, known as charities.",llama-3.3-70b-instruct,descr_ex,"Have you ever dreamt of climbing Mount Everest or walking to the South Pole? If so, you're not alone. Every year, thousands of people try to climb the world's highest mountains or walk across continents. Unlike the explorers of the past who used maps and compasses, today's adventurers travel with modern technology like GPS and satellite phones. Many adventurers are nature lovers who use their travels to help raise awareness about a range of environmental issues, while others are keen to help people in need and raise money for charities. "
60-b1,"The first test is called DART, which stands for Double Asteroid Redirection Test. This test will be done on a small moon that orbits a bigger asteroid called Didymos. The small moon, also known as 'Didymoon', is 150 metres wide and goes around the bigger asteroid, which is 800 metres wide. The plan is for DART to crash into 'Didymoon' and change its path enough that telescopes on Earth can notice the difference.",llama-3.3-70b-instruct,descr_ex,"The first is DART – the Double Asteroid Redirection Test. Plans are scheduled to test DART on the moon of an asteroid called Didymos. 'Didymoon' is 150 metres wide, orbiting its 800-metre mother, and hopefully the impact of DART will knock it out of its orbit enough for Earth-based telescopes to pick up."
61-b1,"The main character of the story is a 16-year-old girl named Katniss Everdeen. She lost her father in a mining accident, so she has to find food for her family. Katniss goes hunting in the woods near her home, District 12, with her friend Gale. She becomes very good at using a bow and arrow. When her younger sister, Prim, is chosen to take part in a dangerous game, Katniss decides to go instead. The other person from District 12 who has to play the game is a boy named Peeta. Katniss starts to have complicated feelings for Peeta, which makes things difficult for her.",llama-3.3-70b-instruct,descr,"The heroine of the story, a sixteen year old girl called Katniss Everdeen, has lost her father in a mining accident and has to provide food for her family. She hunts in the woods around District 12 with her friend Gale and becomes very skilful with a bow and arrow. When her younger sister, Prim, is chosen as one of the tributes, Katniss volunteers to go instead. The other tribute from District 12 is a boy named Peeta and Katniss soon finds herself in a complicated relationship with him."
62-b1,"Writing down your dreams helps you remember more details about them. Think about the people and places in your dreams because they can help you understand what they mean. After a week, you'll be surprised at how much you've written. Then, you can start to see how your dreams are connected to things that happen and how you feel in your everyday life.",llama-3.3-70b-instruct,descr_ex,"Writing about your dreams will mean you start to remember more details about the dream, so think about the people and place where the dream happened as they might add to the meaning too. Over the period of a week you'll be surprised how much you've written down. Now you can start connecting your dreams to the events and feelings in your daily life."
63-b1,"In the past, many bridges were made of wood and easily caught fire. This was especially true for old train bridges. When trains passed over these bridges, sparks were created by the metal wheels and tracks. Sometimes, these sparks would cause the wooden bridge to catch fire and burn completely.",llama-3.3-70b-instruct,descr,"Historically, more bridges were made of wood and were much more susceptible to fire. This was particularly true of old-fashioned train bridges, where the spark created by the steel wheels and steel tracks could sometimes cause a bridge to catch fire and burn to the ground."
