text_id,simplified,simplified_by,winner_prompt,original
33-b1,"A different trend is starting that goes against buying too much – the 'buy nothing' trend. This idea started in Canada in the early 1990s and then went to the US. There, it became a way to say no to spending too much money on Black Friday and Cyber Monday (big shopping days during Thanksgiving weekend). On Buy Nothing Day, people organize different kinds of protests and cut up their credit cards. During the year, Buy Nothing groups help people share and fix things they already have instead of buying new ones.",claude-sonnet-4,descr_ex,"A different trend is springing up in opposition to consumerism – the 'buy nothing' trend. The idea originated in Canada in the early 1990s and then moved to the US, where it became a rejection of the overspending and overconsumption of Black Friday and Cyber Monday during Thanksgiving weekend. On Buy Nothing Day people organise various types of protests and cut up their credit cards. Throughout the year, Buy Nothing groups organise the exchange and repair of items they already own."
34-b1,"Is graffiti art or vandalism? This depends on what you think, but in many countries, writing or painting on public or private property is considered vandalism (damaging other people's property). Many street artists have been stopped by the police and some have had to pay money as punishment. Many city governments complain about the high cost of cleaning graffiti off buildings, buses and trains.",claude-sonnet-4,descr,"Is graffiti art or vandalism? This depends on your point of view, but in many countries, writing or painting on public or private property is considered vandalism. Many street artists have been stopped by the police and some have had to pay fines. Many city councils complain about the high cost of cleaning graffiti off buildings, buses and trains. "
35-b1,"What does the art world think of graffiti and street art? More and more people now think it is real art. There have been big exhibitions of street art in galleries in Paris, London and Los Angeles. The American artist Elura Emerald organized a street art exhibition at a New York gallery in 2008. She supported street artists and said 'artists who paint on the street are just expressing themselves, not hurting anyone. People should appreciate and celebrate them'.",claude-sonnet-4,short,"What does the art world think of graffiti and street art? Recently, there has been a growing recognition of its value as an art form. There have been major exhibitions of street art in galleries in Paris, London and Los Angeles. The American artist Elura Emerald organised a street art exhibition at a New York gallery in 2008. She defended street artists, saying 'artists who paint on the street are merely expressing themselves, not hurting anyone. They should be appreciated and celebrated'."
36-b1,"Most people have four to six dreams every night after they turn ten years old. That means about 2,000 dreams each year. So when someone reaches 80 years old, they might have had 140,000 dreams in their life. We forget most of our dreams - about 95 to 99 percent of them. But that still leaves a few thousand dreams that we remember during our lifetime. So it's easy to understand why sometimes we dream about something, and then something similar happens in real life. This is especially true when we dream about things that happen often in our daily lives. It's just a coincidence, but it can seem surprising when it happens.",claude-sonnet-4,descr,"If most people have four to six dreams every night after the age of ten, that's as many as 2,000 dreams per year. So, by the time they reach 80 years old the average person might have had 140,000 dreams. Even if we forget 95–99 per cent of our dreams, that's still a few thousand remembered dreams across a lifetime. It's not too difficult to believe that, by coincidence, a dream event is followed by a real-life event that's similar to it, especially if the subject of the dream is something that happens often in everyday life."
37-b1,"The Hunger Games happens in the future, after North America was destroyed. The country is now called Panem and has twelve poor areas called districts. These districts are controlled by the rich Capitol. The Capitol has complete control over everything in the country. Each district must make different products for the Capitol. District 12, where the story starts, digs coal (black rock used for energy) for the whole country. There was a thirteenth district before, but they fought against the Capitol and the Capitol destroyed them.",claude-sonnet-4,descr,"The Hunger Games takes place in the future, after the destruction of North America. The country is called Panem and is made up of twelve poor districts governed by the wealthy Capitol. The Capitol holds absolute power over the nation. Each district is responsible for producing different things for the Capitol. District 12, where the story begins, provides all the coal for the country. There used to be a thirteenth district but they rebelled against the Capitol in the past and were destroyed. "
38-b1,"Wild animals often come into cities to look for food. In Cape Town, South Africa, baboons have started coming into neighborhoods at the edge of the city to eat. They open garbage cans and eat fruit from people's gardens. Some brave baboons have even gone into people's houses and taken food from kitchen cabinets and refrigerators! Baboons can be dangerous and have hurt many pet animals, so many people in the city don't want them there.",claude-sonnet-4,descr,"Often wild animals come into cities to look for food. In Cape Town, South Africa, baboons have started coming into residential areas on the edge of the city to feed. They open rubbish bins and eat fruit from gardens and orchards. Some brave baboons have even come into people's houses and taken food from kitchen cupboards and fridges! Baboons can be aggressive and have attacked a lot of pet animals, so understandably, many city residents don't welcome their presence."
39-b1,"Many bridge accidents happen while people are building the bridge. These accidents often occur because engineers make mistakes, like getting their math wrong. When this happens, the bridge falls down because it cannot support its own weight. This can kill the workers who are on the bridge when it collapses.",claude-sonnet-4,descr,"A large number of bridge accidents occur during the construction of the bridge itself. These accidents are often due to an error made by the engineers, such as a miscalculation. The bridge collapses under its own weight, and this can be deadly for the workers on it at the time."
40-b1,"George Lucas was one of the first movie directors to build his story directly on the 17 steps of the hero's journey. Usually the hero begins the story living a normal life, but something happens that asks them to go on an adventure that changes everything. At the start of Star Wars, Luke lives a normal life with his aunt and uncle, fixing robots. When he finds Princess Leia's message to Obi-Wan Kenobi inside the robot R2D2, it is 'the call to adventure' that starts the hero on his journey.",claude-sonnet-4,descr_ex,"George Lucas was one of the early film directors to directly base his story on the 17 stages of the hero's journey. Typically the hero starts the story living an ordinary life, but something happens that calls them to an adventure that changes everything. At the beginning of Star Wars, Luke lives an ordinary life with his aunt and uncle, repairing robots. When he finds Princess Leia's message to Obi-Wan Kenobi inside the robot R2D2, it is 'the call to adventure' that starts the hero on his journey."
41-b1,"Another idea to protect Earth from a dangerous asteroid is to destroy it with a nuclear weapon. This might sound like something from a movie - and it was actually the story of the 1998 film Armageddon - but NASA has a real plan called HAMMER (Hypervelocity Asteroid Mitigation Mission for Emergency Response). The plan uses eight-ton rockets that would be shot at an asteroid coming toward Earth. The goal is to push the asteroid away from Earth. But if the asteroid is too close to Earth for this to work, the rockets would carry nuclear bombs to blow up the asteroid completely.",claude-sonnet-4,descr,"Another suggested defence against a PHA on course to hit Earth is to blow it up using a nuclear weapon. It may sound like a plot from a film, and it was the subject of the 1998 film Armageddon, but the Hypervelocity Asteroid Mitigation Mission for Emergency Response (HAMMER) is a genuine NASA proposal. The eight-ton rockets would be fired at an approaching asteroid with the hope of bumping it off course. If the asteroid was too close to Earth for this plan to work, the rockets would carry nuclear bombs to blow it up instead."
42-b1,"According to Campbell, the hero first says no to the adventure, but a wise teacher appears who helps them. Then they decide to 'cross the threshold' (go into a new place) and travel into the 'special world' where the adventure happens. The next part is about passing tests, fighting bad people and making friends as the hero gets ready for their biggest fight. For Luke, the wise teacher is Obi-Wan, the friends are Han Solo and the robots R2D2 and C3PO, and the enemy is Darth Vader inside the special world of the Death Star.",claude-sonnet-4,descr,"According to Campbell, the hero at first refuses the call to adventure, but a mentor appears who helps them and they decide to 'cross the threshold' and travel into the 'special world' where the adventure happens. The next stage consists of passing tests, fighting enemies and meeting friends as the hero prepares to face their biggest challenge. For Luke the mentor is, of course, Obi-Wan, the friends are Han Solo and the robots R2D2 and C3PO and the enemy is Darth Vader inside the special world of the Death Star."
43-b1,"Things that people don't use much may seem useless to some people, but they could be valuable to others. Since the internet started, online groups have found a way to make money by sharing these unused things. Using websites and social media groups that help people buy and sell used items, it is now easier than ever for people to share things with each other. This is called the sharing economy (when people share or rent things they own to make money).",claude-sonnet-4,descr_ex,"Underutilised items may seem useless to some, but could be an asset to others. With the advent of the internet, online communities have figured out a way to generate profit from the sharing of those underused assets. Using websites and social media groups that facilitate the buying and selling of second-hand goods, it is now easier than ever for peer-to-peer sharing activities to take place. And this is known as the sharing economy."
44-b1,"In the 1700s and 1800s, people had two main ideas about dreams. The first idea was that dreams show us things that are hidden in our minds - things we don't normally think about when we're awake. A man called Freud thought that if we can understand our dreams, we can understand our secret feelings and fix our problems. But the second idea was completely different. It said that dreams are just mixed-up brain activity that happens when our brain is organizing memories and things that happened during the day. When we wake up, we try to understand these mixed-up pictures and feelings and turn them into a story that makes sense.",claude-sonnet-4,descr_ex,"Around the 18th and 19th centuries two main ideas about dreams became popular. One was the idea that the things we see in our dreams represent things hidden from our conscious mind. Freud believed that if we understand what dreams are telling us, we can understand our hidden feelings and the problems they cause. However, the other theory was the opposite. It said that dreams are just a collection of random activity in the brain while it's organising memories and events from the day. When we wake up, we try to make sense of these random images and feelings and put them into some sort of story."
45-b1,"I'm a freelancer and work for myself. This is great because I can control what I do and how I use my time. At first, I worked from home, but I found it really hard to focus. There were too many things that took my attention away: housework that I needed to do, making another cup of tea, my family members asking me for help with different things. So I started going to a café near my home to work, but the internet wasn't very good and I drank too much coffee. Finally, I decided to rent a desk in a shared office space with five other freelancers like me. I liked getting dressed to go to work in the morning and being able to concentrate in an office.",claude-sonnet-4,descr,"I'm a freelancer and work for myself. This is great because I am in control of what I do and how I spend my time. At first, I was working from home, but I found it really hard to concentrate. There were just too many distractions around: housework that needed doing, another cup of tea, my family members wanting my attention for various things. So I started to go to a nearby café to work, but the Wi-Fi connection wasn't ideal and I found myself drinking too much coffee. In the end, I decided to rent a desk in a co-working space with five other freelancers like myself. I liked getting dressed to go to work in the morning and being able to focus in an office environment."
46-b1,"Whether NASA can find the remaining medium-sized NEOs (near-Earth objects - asteroids that come close to Earth) depends on getting money to build NEOCam. This is a 0.5-metre space telescope that would use infrared light (a type of light we cannot see) to find asteroids. If NASA gets the money, it could probably reach its goal in ten years. After finding and recording these asteroids, the planetary defence team would still need to find ways to protect Earth from the really dangerous asteroids - the PHAs (potentially hazardous asteroids).",claude-sonnet-4,descr,"Whether NASA can find the remaining middle-sized NEOs depends on getting the money to build NEOCam, a 0.5-metre space telescope which would use infrared light to locate asteroids. If it did get the money, it could probably achieve its goal in ten years. Once logged, the planetary defence team would still need to work out how to defend the planet against being hit by the truly worrying asteroids – the PHAs."
47-b1,"The 'buy nothing' trend has now reached influencers on social media. These are people who usually share posts about clothes and make-up that they tell people to buy. Some YouTube stars now tell their followers not to buy anything at all for long periods - sometimes for a whole year. Two friends in Canada spent a year trying to buy only food. For the first three months, they learned how to live without buying electronics, clothes or things for their home. In the next part, they stopped paying for services too - like haircuts, eating at restaurants or buying gas for their cars. In one year, they saved $55,000.",claude-sonnet-4,descr,"The 'buy nothing' trend has now reached influencers on social media who usually share posts of clothing and make-up that they recommend for people to buy. Some YouTube stars now encourage their viewers not to buy anything at all for periods as long as a year. Two friends in Canada spent a year working towards buying only food. For the first three months they learned how to live without buying electrical goods, clothes or things for the house. For the next stage, they gave up services, for example haircuts, eating out at restaurants or buying petrol for their cars. In one year, they'd saved $55,000."
48-b1,"Religion means a lot to Pi. His family follows Hinduism, but he wants to learn about other religions too. He becomes friends with a Christian priest and a Muslim baker. Pi surprises everyone when he says he is Hindu, Muslim and Christian at the same time. His family and teachers tell him he must pick only one religion, but Pi says no. He tells them 'I just want to love God'. After that, his family and teachers decide to let him choose what he believes about religion by himself.",claude-sonnet-4,descr_ex,"Religion is important to Pi. Though his family is Hindu, he is curious about other religions and he makes friends with a Christian priest and a Muslim baker. To everyone's surprise, Pi declares himself to be simultaneously Hindu, Muslim and Christian. When his family and teachers ask him to choose just one religion, Pi refuses, saying 'I just want to love God'. From that moment, his family and teachers decide to let him make his own mind up about religion."
49-b1,"Some people think that if you write down your dreams, it can help you have lucid dreams. Lucid dreams are special dreams where you know you are dreaming while you are still asleep. In these dreams, you can control what happens and make choices about the story. For example, if you have a scary dream, you can change it into a nice, safe dream. Or you can control your dream like a movie director controls a film. This means that instead of just trying to understand what your dreams mean, you can actually create them yourself. But you might still want to have some normal dreams too, because they help your mind tell you what you are really thinking about!",claude-sonnet-4,descr,"Some people think writing your dreams down can open your mind to lucid dreaming. Lucid dreams are dreams where you're not only aware you're dreaming but you can make decisions to affect the events of your dreams. So, maybe you can turn a nightmare into a safe-feeling dream, or you can direct the plot of your dream like a film director. Then, instead of just working out the meaning of your dreams, you'll be creating them, though you might want to continue having some dreams that allow your subconscious to tell you what's on your mind! "
50-b1,"People might not know they are part of the throwaway clothing problem because they give their old clothes to charity shops. But charity shops can't sell all the clothes people give them. 'Fast fashion' (cheap clothes that follow the newest styles) becomes unfashionable very quickly and is often made so badly that it can't be recycled. People don't want to buy it in second-hand shops. Very large amounts of these clothes get thrown in the trash, and many clothes that charity shops can't sell are sent to other countries, which creates more money problems and damages the environment there too.",claude-sonnet-4,descr_ex,"People might not realise they are part of the disposable clothing problem because they donate their unwanted clothes to charities. But charity shops can't sell all those unwanted clothes. 'Fast fashion' goes out of fashion as quickly as it came in and is often too poor quality to recycle; people don't want to buy it second-hand. Huge quantities end up being thrown away, and a lot of clothes that charities can't sell are sent abroad, causing even more economic and environmental problems."
51-b1,"Some people today love adventure and go from one challenge to another. Meagan McGrath from Canada has climbed the highest mountain on each continent. She has also ridden a bike across Canada and run a long race in the Sahara Desert when it was 45ºC. But her most amazing trip was skiing to the South Pole. On the first day, she fell into a glacier and someone had to help her. Many people would have stopped, but Meagan continued. She reached the South Pole forty days later. She pulled a sledge with a tent and all her food behind her through very cold weather and ice storms.",claude-sonnet-4,short,"Not content with one amazing trip, some of today's adventurers go from challenge to challenge. Meagan McGrath from Canada has climbed the highest mountain on each continent, ridden a bike across Canada and run a long-distance race in the Sahara Desert in 45ºC heat. But perhaps her most remarkable journey was a skiing trip to the South Pole. On the first day, she fell into a glacier and had to be rescued. Many of us would have given up at that point, but Meagan decided to carry on. She reached the South Pole forty days later, having pulled a sledge with a tent and all her food behind her through freezing conditions and ice storms. "
52-b1,"Blek le Rat began by painting rats on walls in Paris, his home city. Now, he wants to make people think about social problems. He paints pictures of homeless people in big cities to help residents think about homelessness.",claude-sonnet-4,short,"Blek le Rat started out painting rats on the walls of his home city, Paris. Nowadays, he tries to make people think about different social issues and problems. He paints pictures of homeless people in big cities to encourage residents to think about the problem of homelessness."
53-b1,"In some places, local governments have tried to help street artists by giving them special areas where they can paint instead of painting anywhere they want. Taiwan is one example - they have 'graffiti zones' where artists can paint and write on walls without getting in trouble. In São Paulo, a big city in Brazil, the city government has even let some graffiti artists paint on the subway trains.",claude-sonnet-4,descr_ex,"In some areas, councils have tried to encourage artists not to paint graffiti randomly on walls by allowing them to work in designated areas. Taiwan is one such place and there are 'graffiti zones' where artists are free to paint and write on walls. In São Paulo in Brazil, the city council has even allowed some graffiti artists to paint on the city's subway trains. "
54-b1,"Faith47 is from Cape Town in South Africa. She paints large, bright pictures of people and animals and enjoys finding different places to paint. You can see her work on sidewalks, in old empty factories, and on cars that people don't use anymore. She likes that most street art doesn't last forever - rain, wind, or city workers will clean it away. For her, this shows how life is always changing, with things ending and new things starting.",claude-sonnet-4,descr,"Faith47 is from Cape Town in South Africa. She paints big, colourful pictures of people and animals and likes to explore different locations. Her work is found on pavements, in empty factories and on abandoned cars. She likes the fact that most street art is temporary and will soon be removed by weather or cleaners from the city council. For her, this reflects how life is full of change with its cycle of endings and new beginnings."
55-b1,"In her old job, Gabriela was used to a workplace where bosses had a lot of power and workers always respected their authority. Everyone knew their position in the company. In this type of workplace, the leaders make all the important decisions and workers don't usually question them. However, her Swedish team was used to a very different workplace where workers and bosses work together as equals to solve problems and make decisions. In Sweden, leaders act like teachers or guides who want their workers to think for themselves and even disagree with them sometimes.",claude-sonnet-4,descr,"In her previous work environment, Gabriela was used to a high power distance culture where power and authority are respected and everyone has their rightful place. In such a culture, leaders make the big decisions and are not often challenged. Her Swedish team, however, were used to working in a low power distance culture where subordinates often work together with their bosses to find solutions and make decisions. Here, leaders act as coaches or mentors who encourage independent thought and expect to be challenged."
56-b1,"When Gabriela noticed the cultural differences between her and her team, she decided to talk openly with them about how they felt about her leadership style. Her team was happy that she asked for their opinions. They told her honestly that they were not used to being given direct orders. They liked having more freedom to use their own ideas and be creative in their work. When Gabriela told her team exactly what to do, they felt that she didn't believe they could do their job well. The team understood that Gabriela felt hurt when they questioned her decisions or wanted to change them. They were able to explain that this was their normal way of working.",claude-sonnet-4,descr,"When Gabriela became aware of the cultural differences between her and her team, she took the initiative to have an open conversation with them about their feelings about her leadership. Pleased to be asked for their thoughts, Gabriela's team openly expressed that they were not used to being told what to do. They enjoyed having more room for initiative and creative freedom. When she told her team exactly what she needed them to do, they felt that she didn't trust them to do their job well. They realised that Gabriela was taking it personally when they tried to challenge or make changes to her decisions, and were able to explain that it was how they'd always worked."
57-b1,"Os Gêmeos are twin brothers who look exactly the same and come from São Paulo. They paint many different things - from small writing on walls to very big, bright pictures of people on the sides of buildings. Their paintings are often so large that they need special machines called cranes to help them reach high places. In 2007, they painted an entire castle in Scotland.",claude-sonnet-4,descr_ex,"Os Gêmeos are identical twin brothers from São Paulo. They paint everything from tags to huge, colourful pictures of people on the sides of buildings. Their work is often so big that they need cranes to help them work. In 2007, they covered the whole of a castle in Scotland with paint."
58-b1,"People have been painting and writing on walls for a very long time. Long ago, before there were cities, people in Africa and Europe painted pictures of animals and people inside caves. People have also found writing on walls in old places in Greece, Italy, Syria and Iraq. In Pompeii, an old Roman town, scientists who study old things have found many examples of writing on walls in Latin (the old Roman language). These messages were about religion, politics and love, and some were even magic spells!",claude-sonnet-4,descr_ex,"People have been painting and writing on walls throughout history. In prehistoric times, people in Africa and Europe used to paint pictures of animals and people in caves. Graffiti has been found on buildings at ancient sites in Greece, Italy, Syria and Iraq. In the Roman town of Pompeii, archaeologists have found numerous examples of graffiti written in Latin. These include religious, political and romantic messages, and even some magic spells!"
59-b1,"Have you ever dreamed of climbing Mount Everest or walking to the South Pole? If so, you're not alone. Every year, thousands of people try to climb the world's highest mountains or walk across continents. Unlike explorers from the past who used maps and compasses, today's adventurers travel with modern technology like GPS (a system that shows your exact location) and satellite phones. Many adventurers love nature and use their travels to help people learn about environmental problems. Others want to help people in need and collect money for charities.",claude-sonnet-4,descr,"Have you ever dreamt of climbing Mount Everest or walking to the South Pole? If so, you're not alone. Every year, thousands of people try to climb the world's highest mountains or walk across continents. Unlike the explorers of the past who used maps and compasses, today's adventurers travel with modern technology like GPS and satellite phones. Many adventurers are nature lovers who use their travels to help raise awareness about a range of environmental issues, while others are keen to help people in need and raise money for charities. "
60-b1,"The first is DART – the Double Asteroid Redirection Test. Scientists plan to test DART on the moon of an asteroid called Didymos. 'Didymoon' is 150 metres wide and goes around its 800-metre mother asteroid. Scientists hope that when DART hits it, it will push it out of its normal path enough for telescopes on Earth to see the change.",claude-sonnet-4,descr,"The first is DART – the Double Asteroid Redirection Test. Plans are scheduled to test DART on the moon of an asteroid called Didymos. 'Didymoon' is 150 metres wide, orbiting its 800-metre mother, and hopefully the impact of DART will knock it out of its orbit enough for Earth-based telescopes to pick up."
61-b1,"The main character of the story is a sixteen-year-old girl called Katniss Everdeen. Her father died in an accident at the mine where he worked, so now she has to find food for her family. She goes hunting in the forest near District 12 with her friend Gale and becomes very good at using a bow and arrow. When her younger sister, Prim, is picked to be one of the tributes (people chosen to fight), Katniss says she will go instead of her sister. The other tribute from District 12 is a boy named Peeta, and Katniss soon discovers that her relationship with him is not simple.",claude-sonnet-4,descr_ex,"The heroine of the story, a sixteen year old girl called Katniss Everdeen, has lost her father in a mining accident and has to provide food for her family. She hunts in the woods around District 12 with her friend Gale and becomes very skilful with a bow and arrow. When her younger sister, Prim, is chosen as one of the tributes, Katniss volunteers to go instead. The other tribute from District 12 is a boy named Peeta and Katniss soon finds herself in a complicated relationship with him."
62-b1,"When you write about your dreams, you will start to remember more things about them. Think about the people in your dream and where it happened because these things might be important for understanding what the dream means. After one week, you will be surprised by how much you have written. Now you can start to see how your dreams connect to things that happen in your real life and how you feel.",claude-sonnet-4,descr_ex,"Writing about your dreams will mean you start to remember more details about the dream, so think about the people and place where the dream happened as they might add to the meaning too. Over the period of a week you'll be surprised how much you've written down. Now you can start connecting your dreams to the events and feelings in your daily life."
63-b1,"In the past, most bridges were made of wood and could catch fire easily. This was especially true for old train bridges, where sparks from the steel wheels on steel tracks could sometimes make a bridge catch fire and burn down completely.",claude-sonnet-4,short,"Historically, more bridges were made of wood and were much more susceptible to fire. This was particularly true of old-fashioned train bridges, where the spark created by the steel wheels and steel tracks could sometimes cause a bridge to catch fire and burn to the ground."
