text_id,simplified,simplified_by,winner_prompt,original
31-b1,"A big idea for the *Hunger Games* book comes from Suzanne’s love of old Greek myths (stories from ancient Greece). When she was a child, one of her favourite stories was the tale of Theseus and the Minotaur. In that story the city of Athens is controlled by Crete, but the Athenians fight back. As a punishment, Minos, the king of Crete, makes the Athenians send seven boys and seven girls to Crete every year. The young people are put into a labyrinth (a huge maze) where a monster called the Minotaur lives and eats them. One of the youths, named Theseus, fights the Minotaur and kills it. Suzanne thinks of Katniss Everdeen as a modern‑day Theseus, a hero from the future.",gpt-oss-120b,descr,"An important inspiration for the Hunger Games book comes from Suzanne's love of classical Greek mythology. When she was a child, one of her favourite stories was Theseus and the Minotaur. In this story the city of Athens is ruled by Crete, but the Athenians rebel. As a punishment, Minos the king of Crete forces the Athenians to send seven boys and seven girls to Crete every year. The youths are thrown into the labyrinth and eaten by a monster that lives there called the Minotaur. But one of the youths, named Theseus, fights the Minotaur and kills it. Suzanne sees Katniss Everdeen as a futuristic Theseus."
32-b1,"Zoos bring people and animals together, so they can teach visitors about protecting nature and inspire them to help animals and their homes. Some zoos give a safe place for animals that were treated badly in circuses or for pets that were left alone. Zoos also do important studies about how animals act and how to treat their diseases.",gpt-oss-120b,descr_ex,"By bringing people and animals together, zoos have the potential to educate the public about conservation issues and inspire people to protect animals and their habitats. Some zoos provide a safe environment for animals which have been mistreated in circuses, or pets which have been abandoned. Zoos also carry out important research into subjects like animal behaviour and how to treat illnesses."
33-b1,"A new movement is growing that goes against buying a lot – the “buy nothing” movement. It started in Canada in the early 1990s and later spread to the United States. There it became a way to say no to the big spending and buying too much on Black Friday and Cyber Monday, which happen at the end of Thanksgiving. On Buy Nothing Day, people hold protests and even cut up their credit cards (a card used to pay for things). During the rest of the year, Buy Nothing groups help each other trade and fix things they already have.",gpt-oss-120b,descr_ex,"A different trend is springing up in opposition to consumerism – the 'buy nothing' trend. The idea originated in Canada in the early 1990s and then moved to the US, where it became a rejection of the overspending and overconsumption of Black Friday and Cyber Monday during Thanksgiving weekend. On Buy Nothing Day people organise various types of protests and cut up their credit cards. Throughout the year, Buy Nothing groups organise the exchange and repair of items they already own."
34-b1,"Is graffiti art or vandalism? It depends on your point of view, but in many countries writing or painting on public or private property is called vandalism (damage or illegal graffiti). Many street artists have been stopped by the police and some have had to pay fines. Many city councils say that cleaning graffiti from buildings, buses and trains costs a lot of money.",gpt-oss-120b,descr,"Is graffiti art or vandalism? This depends on your point of view, but in many countries, writing or painting on public or private property is considered vandalism. Many street artists have been stopped by the police and some have had to pay fines. Many city councils complain about the high cost of cleaning graffiti off buildings, buses and trains. "
35-b1,"What do people in the art world think about graffiti and street art? Recently, more people are seeing it as a real kind of art. Big shows of street art have been held in galleries (places that display art) in Paris, London and Los Angeles. In 2008, the American artist Elura Emerald organized a street‑art show in a New York gallery. She defended street artists, saying “artists who paint on the street are just expressing themselves, not hurting anyone. They should be liked and celebrated.”",gpt-oss-120b,descr_ex,"What does the art world think of graffiti and street art? Recently, there has been a growing recognition of its value as an art form. There have been major exhibitions of street art in galleries in Paris, London and Los Angeles. The American artist Elura Emerald organised a street art exhibition at a New York gallery in 2008. She defended street artists, saying 'artists who paint on the street are merely expressing themselves, not hurting anyone. They should be appreciated and celebrated'."
36-b1,"Most people have four to six dreams each night after they are ten years old. That means they have about 2,000 dreams every year. By the time they are 80, they may have had around 140,000 dreams in total. Even if we forget 95‑99 % of those dreams, we still remember a few thousand of them during our life. So it is easy to think that, by chance (a coincidence), something that happens in a dream can be followed by a real‑life event that looks similar, especially when the dream is about something that happens often in everyday life.",gpt-oss-120b,descr,"If most people have four to six dreams every night after the age of ten, that's as many as 2,000 dreams per year. So, by the time they reach 80 years old the average person might have had 140,000 dreams. Even if we forget 95–99 per cent of our dreams, that's still a few thousand remembered dreams across a lifetime. It's not too difficult to believe that, by coincidence, a dream event is followed by a real-life event that's similar to it, especially if the subject of the dream is something that happens often in everyday life."
37-b1,"The Hunger Games is set in the future, after North America has been destroyed. The country is called Panem. It has twelve poor districts that are ruled by the rich Capitol. The Capitol has total power over the country. Each district makes a different product for the Capitol. The story starts in District 12, which provides all the coal. There used to be a thirteenth district, but it rebelled against the Capitol and was destroyed.",gpt-oss-120b,short,"The Hunger Games takes place in the future, after the destruction of North America. The country is called Panem and is made up of twelve poor districts governed by the wealthy Capitol. The Capitol holds absolute power over the nation. Each district is responsible for producing different things for the Capitol. District 12, where the story begins, provides all the coal for the country. There used to be a thirteenth district but they rebelled against the Capitol in the past and were destroyed. "
38-b1,"Often wild animals go into cities to look for food. In Cape Town, South Africa, baboons have started coming into neighbourhoods on the edge of the city to eat. They open trash bins and eat fruit from gardens and orchards. Some brave baboons have even gone inside people’s houses and taken food from kitchen cupboards and fridges! Baboons can be aggressive (they may act violently) and have attacked many pet animals, so it is easy to understand why many city residents do not welcome them.",gpt-oss-120b,descr_ex,"Often wild animals come into cities to look for food. In Cape Town, South Africa, baboons have started coming into residential areas on the edge of the city to feed. They open rubbish bins and eat fruit from gardens and orchards. Some brave baboons have even come into people's houses and taken food from kitchen cupboards and fridges! Baboons can be aggressive and have attacked a lot of pet animals, so understandably, many city residents don't welcome their presence."
39-b1,"Many bridge accidents happen while the bridge is being built. These accidents are often caused by a mistake made by the engineers, such as a wrong calculation (a miscalculation). The bridge falls down because it cannot hold its own weight, and this can be deadly for the workers who are on it at that time.",gpt-oss-120b,descr,"A large number of bridge accidents occur during the construction of the bridge itself. These accidents are often due to an error made by the engineers, such as a miscalculation. The bridge collapses under its own weight, and this can be deadly for the workers on it at the time."
40-b1,"George Lucas was one of the first movie makers who used the 17 steps of the “hero’s journey” (a story pattern where an ordinary person is invited to a big adventure). Usually the hero starts the story living a normal life, then something happens that calls them to a life‑changing adventure. At the beginning of *Star Wars*, Luke lives a normal life with his aunt and uncle, fixing robots. When he finds Princess Leia’s message to Obi‑Wan Kenobi inside the robot R2‑D2, that message is the “call to adventure” that starts his journey.",gpt-oss-120b,descr,"George Lucas was one of the early film directors to directly base his story on the 17 stages of the hero's journey. Typically the hero starts the story living an ordinary life, but something happens that calls them to an adventure that changes everything. At the beginning of Star Wars, Luke lives an ordinary life with his aunt and uncle, repairing robots. When he finds Princess Leia's message to Obi-Wan Kenobi inside the robot R2D2, it is 'the call to adventure' that starts the hero on his journey."
41-b1,"Another idea to protect Earth from a dangerous asteroid is to destroy it with a nuclear bomb. It sounds like a movie story – it was the plot of the 1998 film *Armageddon* – but NASA really studied a plan called the Hypervelocity Asteroid Mitigation Mission for Emergency Response (HAMMER). In this plan, eight‑ton rockets would be shot at a coming asteroid to try to push it away from Earth. If the asteroid is already too close for this to work, the rockets would carry nuclear bombs to explode the asteroid.",gpt-oss-120b,descr,"Another suggested defence against a PHA on course to hit Earth is to blow it up using a nuclear weapon. It may sound like a plot from a film, and it was the subject of the 1998 film Armageddon, but the Hypervelocity Asteroid Mitigation Mission for Emergency Response (HAMMER) is a genuine NASA proposal. The eight-ton rockets would be fired at an approaching asteroid with the hope of bumping it off course. If the asteroid was too close to Earth for this plan to work, the rockets would carry nuclear bombs to blow it up instead."
42-b1,"According to Campbell, the hero first says no to the adventure, but then a mentor (a wise guide) appears, helps them, and they decide to “cross the threshold” (go into a new place) and travel into the “special world” where the adventure happens. The next stage is about passing tests, fighting enemies and meeting friends while the hero gets ready for the biggest challenge. For Luke, the mentor is Obi‑Wan, the friends are Han Solo and the robots R2D2 and C3PO, and the enemy is Darth Vader, all inside the special world of the Death Star.",gpt-oss-120b,descr_ex,"According to Campbell, the hero at first refuses the call to adventure, but a mentor appears who helps them and they decide to 'cross the threshold' and travel into the 'special world' where the adventure happens. The next stage consists of passing tests, fighting enemies and meeting friends as the hero prepares to face their biggest challenge. For Luke the mentor is, of course, Obi-Wan, the friends are Han Solo and the robots R2D2 and C3PO and the enemy is Darth Vader inside the special world of the Death Star."
43-b1,"Some people think items that are not used much are useless, but they can be useful for others. The internet has helped online groups find ways to make money by sharing these items. Websites and social media groups let people buy and sell second‑hand goods, so it is now very easy for people to share directly with each other. This is called the sharing economy.",gpt-oss-120b,short,"Underutilised items may seem useless to some, but could be an asset to others. With the advent of the internet, online communities have figured out a way to generate profit from the sharing of those underused assets. Using websites and social media groups that facilitate the buying and selling of second-hand goods, it is now easier than ever for peer-to-peer sharing activities to take place. And this is known as the sharing economy."
44-b1,"In the 1700s and 1800s two main ideas about dreams became popular.  

The first idea said that the pictures we see in dreams stand for things that are hidden from our conscious mind (the part of our mind we are aware of). Freud thought that if we understand what dreams are telling us, we can understand our hidden feelings and the problems they cause.  

The second idea was the opposite. It said that dreams are just random activity in the brain while it is organising (arranging) memories and events from the day. When we wake up, we try to make sense of these random images and feelings and turn them into a story.",gpt-oss-120b,descr,"Around the 18th and 19th centuries two main ideas about dreams became popular. One was the idea that the things we see in our dreams represent things hidden from our conscious mind. Freud believed that if we understand what dreams are telling us, we can understand our hidden feelings and the problems they cause. However, the other theory was the opposite. It said that dreams are just a collection of random activity in the brain while it's organising memories and events from the day. When we wake up, we try to make sense of these random images and feelings and put them into some sort of story."
45-b1,"I work as a freelancer – that means I have my own business and I am not an employee of a company. I like this because I can decide what I do and how I use my time.

At first I tried to work from home, but it was very hard to focus. There were many distractions: I had housework to do, I kept making another cup of tea, and my family members often wanted my attention.

Then I went to a nearby café to work. The internet (Wi‑Fi) was not very good and I ended up drinking too much coffee.

Finally I chose to rent a desk in a co‑working space. A co‑working space is a shared office where several people work together. There were five other freelancers there. I liked getting dressed and going to work in the morning, and I could concentrate better in the office setting.",gpt-oss-120b,descr_ex,"I'm a freelancer and work for myself. This is great because I am in control of what I do and how I spend my time. At first, I was working from home, but I found it really hard to concentrate. There were just too many distractions around: housework that needed doing, another cup of tea, my family members wanting my attention for various things. So I started to go to a nearby café to work, but the Wi-Fi connection wasn't ideal and I found myself drinking too much coffee. In the end, I decided to rent a desk in a co-working space with five other freelancers like myself. I liked getting dressed to go to work in the morning and being able to focus in an office environment."
46-b1,"Whether NASA can find the remaining medium‑sized NEOs (near‑Earth objects) depends on getting money to build NEOCam, a 0.5‑metre space telescope that would use infrared light (a type of heat light) to locate asteroids. If it gets the money, it could probably finish its work in ten years. After the asteroids are found, the planetary‑defence team still has to figure out how to protect Earth from the most dangerous asteroids – the PHAs (Potentially Hazardous Asteroids).",gpt-oss-120b,descr,"Whether NASA can find the remaining middle-sized NEOs depends on getting the money to build NEOCam, a 0.5-metre space telescope which would use infrared light to locate asteroids. If it did get the money, it could probably achieve its goal in ten years. Once logged, the planetary defence team would still need to work out how to defend the planet against being hit by the truly worrying asteroids – the PHAs."
47-b1,"The “buy nothing” trend is now also followed by social‑media influencers – people who often show clothing and make‑up they suggest you buy. Some YouTube stars now tell their viewers to stop buying anything for a long time, even up to a year.

Two friends in Canada tried this for one year. Their goal was to spend money only on food. In the first three months they learned how to live without buying electrical items, clothes, or other household things. After that they stopped using services – for example, they did not get haircuts, they did not eat in restaurants, and they did not buy petrol (fuel) for their cars.

After the whole year they had saved $55,000.",gpt-oss-120b,descr,"The 'buy nothing' trend has now reached influencers on social media who usually share posts of clothing and make-up that they recommend for people to buy. Some YouTube stars now encourage their viewers not to buy anything at all for periods as long as a year. Two friends in Canada spent a year working towards buying only food. For the first three months they learned how to live without buying electrical goods, clothes or things for the house. For the next stage, they gave up services, for example haircuts, eating out at restaurants or buying petrol for their cars. In one year, they'd saved $55,000."
48-b1,"Religion is very important to Pi. His family follows Hinduism, but Pi is curious about other faiths. He becomes friends with a Christian priest (a church leader) and a Muslim baker. To everyone's surprise, Pi says he is Hindu, Muslim and Christian at the same time (simultaneously). When his family and teachers ask him to choose only one religion, Pi refuses, saying “I just want to love God.” From that moment, his family and teachers let him decide for himself what he believes.",gpt-oss-120b,descr_ex,"Religion is important to Pi. Though his family is Hindu, he is curious about other religions and he makes friends with a Christian priest and a Muslim baker. To everyone's surprise, Pi declares himself to be simultaneously Hindu, Muslim and Christian. When his family and teachers ask him to choose just one religion, Pi refuses, saying 'I just want to love God'. From that moment, his family and teachers decide to let him make his own mind up about religion."
49-b1,"Some people think that writing your dreams down can help you start lucid dreaming. Lucid dreaming means you know you are dreaming and you can decide what happens in the dream. So, you could change a scary dream into a safe‑feeling one, or you could guide the story of your dream like a movie director. Then, instead of only trying to understand the meaning of your dreams, you can actually create them. But you might still want some dreams that let your subconscious (the part of your mind that works without you thinking about it) show you what’s on your mind.",gpt-oss-120b,descr_ex,"Some people think writing your dreams down can open your mind to lucid dreaming. Lucid dreams are dreams where you're not only aware you're dreaming but you can make decisions to affect the events of your dreams. So, maybe you can turn a nightmare into a safe-feeling dream, or you can direct the plot of your dream like a film director. Then, instead of just working out the meaning of your dreams, you'll be creating them, though you might want to continue having some dreams that allow your subconscious to tell you what's on your mind! "
50-b1,"Many people do not realize they are part of the disposable‑clothing problem when they give their unwanted clothes to charity. Charity shops cannot sell all the clothes they receive. “Fast fashion” – cheap clothes made quickly – becomes out of style as fast as it became popular, and it is often too low‑quality to be recycled (turned into new material). Because of this, people do not want to buy these clothes second‑hand. A lot of the clothes are thrown away, and many of the items that charities cannot sell are sent to other countries, creating more economic (money‑related) and environmental (nature‑related) problems.",gpt-oss-120b,descr_ex,"People might not realise they are part of the disposable clothing problem because they donate their unwanted clothes to charities. But charity shops can't sell all those unwanted clothes. 'Fast fashion' goes out of fashion as quickly as it came in and is often too poor quality to recycle; people don't want to buy it second-hand. Huge quantities end up being thrown away, and a lot of clothes that charities can't sell are sent abroad, causing even more economic and environmental problems."
51-b1,"Not satisfied with just one great trip, many modern adventurers try many challenges. Meagan McGrath from Canada has climbed the highest mountain on every continent, biked across Canada, and ran a long race in the Sahara Desert when the temperature was 45 °C. But her most amazing journey was a ski trip to the South Pole. On the first day she fell into a glacier – a huge, slow‑moving piece of ice – and had to be rescued. Many people would have stopped then, but Meagan kept going. She arrived at the South Pole forty days later, pulling a sled (a small cart) with a tent and all her food through very cold weather and ice storms.",gpt-oss-120b,descr,"Not content with one amazing trip, some of today's adventurers go from challenge to challenge. Meagan McGrath from Canada has climbed the highest mountain on each continent, ridden a bike across Canada and run a long-distance race in the Sahara Desert in 45ºC heat. But perhaps her most remarkable journey was a skiing trip to the South Pole. On the first day, she fell into a glacier and had to be rescued. Many of us would have given up at that point, but Meagan decided to carry on. She reached the South Pole forty days later, having pulled a sledge with a tent and all her food behind her through freezing conditions and ice storms. "
52-b1,"Blek le Rat began by painting pictures of rats on walls in his hometown, Paris. Today, he wants people to think about social issues – problems that affect many people in society. He paints images of homeless people in big cities so that residents will notice and consider the problem of homelessness.",gpt-oss-120b,descr,"Blek le Rat started out painting rats on the walls of his home city, Paris. Nowadays, he tries to make people think about different social issues and problems. He paints pictures of homeless people in big cities to encourage residents to think about the problem of homelessness."
53-b1,"In some places, local councils (the local government) try to stop artists from painting graffiti anywhere on walls. They do this by giving artists special areas where they are allowed to paint. Taiwan is one of these places; it has “graffiti zones” where artists can freely paint and write on walls. In São Paulo, Brazil, the city council even lets some graffiti artists paint on the city’s subway trains.",gpt-oss-120b,descr_ex,"In some areas, councils have tried to encourage artists not to paint graffiti randomly on walls by allowing them to work in designated areas. Taiwan is one such place and there are 'graffiti zones' where artists are free to paint and write on walls. In São Paulo in Brazil, the city council has even allowed some graffiti artists to paint on the city's subway trains. "
54-b1,"Faith47 is from Cape Town in South Africa. She paints big, colourful pictures of people and animals and likes to work in many different places. Her art can be seen on sidewalks, in empty factories and on old cars. She likes that most street art does not stay forever; it is soon worn away by the weather or cleaned away by the city council (the local government). For her, this shows that life is always changing, with endings and new beginnings.",gpt-oss-120b,descr,"Faith47 is from Cape Town in South Africa. She paints big, colourful pictures of people and animals and likes to explore different locations. Her work is found on pavements, in empty factories and on abandoned cars. She likes the fact that most street art is temporary and will soon be removed by weather or cleaners from the city council. For her, this reflects how life is full of change with its cycle of endings and new beginnings."
55-b1,"Gabriela had previously worked in a company where the hierarchy was strong – people accepted big differences in power and respected the boss’s authority. In that kind of workplace, the boss makes the important decisions and employees rarely question them.  

In her Swedish team, the hierarchy is much flatter. Workers and bosses often discuss problems together and share decisions. Here, the boss acts more like a coach or mentor, encourages people to think for themselves, and expects to be challenged.",gpt-oss-120b,descr_ex,"In her previous work environment, Gabriela was used to a high power distance culture where power and authority are respected and everyone has their rightful place. In such a culture, leaders make the big decisions and are not often challenged. Her Swedish team, however, were used to working in a low power distance culture where subordinates often work together with their bosses to find solutions and make decisions. Here, leaders act as coaches or mentors who encourage independent thought and expect to be challenged."
56-b1,"When Gabriela noticed that she and her team came from different cultures, she decided to talk openly with them about how they felt about her leadership. The team was happy that she asked for their opinions. They said they were not used to being told exactly what to do. They liked having space to take their own initiative and be creative. When Gabriela gave them detailed instructions, the team felt she did not trust them to do the job well. They understood that Gabriela felt hurt when they questioned or changed her decisions, and they explained that this was the way they had always worked.",gpt-oss-120b,descr,"When Gabriela became aware of the cultural differences between her and her team, she took the initiative to have an open conversation with them about their feelings about her leadership. Pleased to be asked for their thoughts, Gabriela's team openly expressed that they were not used to being told what to do. They enjoyed having more room for initiative and creative freedom. When she told her team exactly what she needed them to do, they felt that she didn't trust them to do their job well. They realised that Gabriela was taking it personally when they tried to challenge or make changes to her decisions, and were able to explain that it was how they'd always worked."
57-b1,"Os Gêmeos are twin brothers who look exactly the same, from São Paulo. They paint many things, from small graffiti tags (short words or pictures on walls) to very large, colourful pictures of people on the sides of buildings. Their paintings are often so big that they need cranes (tall machines that lift heavy objects) to help them. In 2007, they painted the whole outside of a castle in Scotland.",gpt-oss-120b,descr,"Os Gêmeos are identical twin brothers from São Paulo. They paint everything from tags to huge, colourful pictures of people on the sides of buildings. Their work is often so big that they need cranes to help them work. In 2007, they covered the whole of a castle in Scotland with paint."
58-b1,"People have painted and written on walls for a very long time. In prehistoric times (the time before written history), people in Africa and Europe drew pictures of animals and people on cave walls. Graffiti (drawings or words made on walls) has also been found on old buildings in Greece, Italy, Syria and Iraq. In the Roman city of Pompeii, scientists who study old things (archaeologists) discovered many pieces of graffiti written in Latin (the language spoken by the Romans). The graffiti includes messages about religion, politics, love, and even some magic spells.",gpt-oss-120b,descr,"People have been painting and writing on walls throughout history. In prehistoric times, people in Africa and Europe used to paint pictures of animals and people in caves. Graffiti has been found on buildings at ancient sites in Greece, Italy, Syria and Iraq. In the Roman town of Pompeii, archaeologists have found numerous examples of graffiti written in Latin. These include religious, political and romantic messages, and even some magic spells!"
59-b1,"Have you ever dreamed of climbing Mount Everest or walking to the South Pole? If you have, you are not the only one. Every year, thousands of people try to climb the world’s highest mountains or walk across big lands. In the past, explorers used maps and compasses (tools that show direction). Today, adventurers travel with modern technology such as GPS (a system that tells you where you are) and satellite phones (phones that work anywhere). Many adventurers love nature and use their trips to tell people about environmental problems (issues that affect the earth). Others want to help people in need and raise money for charities (organizations that help others).",gpt-oss-120b,descr_ex,"Have you ever dreamt of climbing Mount Everest or walking to the South Pole? If so, you're not alone. Every year, thousands of people try to climb the world's highest mountains or walk across continents. Unlike the explorers of the past who used maps and compasses, today's adventurers travel with modern technology like GPS and satellite phones. Many adventurers are nature lovers who use their travels to help raise awareness about a range of environmental issues, while others are keen to help people in need and raise money for charities. "
60-b1,"The first mission is DART – the Double Asteroid Redirection Test (a space mission that tries to change an asteroid’s path). The plan is to let DART hit the small moon of an asteroid named Didymos. This moon, called Didymoon, is about 150 metres wide and circles its larger partner, which is about 800 metres across. Scientists hope that the impact will move Didymoon enough for Earth‑based telescopes to notice.",gpt-oss-120b,descr,"The first is DART – the Double Asteroid Redirection Test. Plans are scheduled to test DART on the moon of an asteroid called Didymos. 'Didymoon' is 150 metres wide, orbiting its 800-metre mother, and hopefully the impact of DART will knock it out of its orbit enough for Earth-based telescopes to pick up."
61-b1,"The main character is a sixteen‑year‑old girl named Katniss Everdeen. Her father died in a mining accident, so she has to get food for her family. She hunts in the forest near District 12 with her friend Gale and becomes very good with a bow and arrow. When her younger sister Prim is chosen as a tribute (a person forced to take part in a deadly competition), Katniss volunteers to go instead. The other tribute from District 12 is a boy named Peeta, and Katniss soon finds herself in a difficult relationship with him.",gpt-oss-120b,descr,"The heroine of the story, a sixteen year old girl called Katniss Everdeen, has lost her father in a mining accident and has to provide food for her family. She hunts in the woods around District 12 with her friend Gale and becomes very skilful with a bow and arrow. When her younger sister, Prim, is chosen as one of the tributes, Katniss volunteers to go instead. The other tribute from District 12 is a boy named Peeta and Katniss soon finds herself in a complicated relationship with him."
62-b1,"When you write about your dreams, you will start to remember more details. Think about the people and places in the dream because they can help you understand its meaning. After a week you will be surprised at how much you have written. Then you can begin to connect your dreams with the events and feelings in your daily life.",gpt-oss-120b,descr,"Writing about your dreams will mean you start to remember more details about the dream, so think about the people and place where the dream happened as they might add to the meaning too. Over the period of a week you'll be surprised how much you've written down. Now you can start connecting your dreams to the events and feelings in your daily life."
63-b1,"In the past, many bridges were built from wood, so they could catch fire easily. This was especially true for old train bridges, where the steel wheels and tracks could make sparks that sometimes caused the wooden bridge to burn down.",gpt-oss-120b,descr_ex,"Historically, more bridges were made of wood and were much more susceptible to fire. This was particularly true of old-fashioned train bridges, where the spark created by the steel wheels and steel tracks could sometimes cause a bridge to catch fire and burn to the ground."
