text_id,simplified,simplified_by,winner_prompt,original
31-b1,"
Suzanne Collins, the author of *The Hunger Games*, was inspired by ancient Greek myths – traditional stories from ancient Greece. One of her favourite stories when she was young was about Theseus and the Minotaur. 

In this story, the city of Athens was controlled by Crete. The people of Athens fought back, and as a punishment, the king of Crete, Minos, made them send seven young men and seven young women to Crete every year. These young people were sent into a complicated maze called a labyrinth, where a monster called the Minotaur would eat them. 

However, one of the young men, called Theseus, bravely fought and killed the Minotaur. Suzanne Collins thinks of Katniss Everdeen, the main character in *The Hunger Games*, as a modern version of Theseus.",gemma-3-27b-it,descr,"An important inspiration for the Hunger Games book comes from Suzanne's love of classical Greek mythology. When she was a child, one of her favourite stories was Theseus and the Minotaur. In this story the city of Athens is ruled by Crete, but the Athenians rebel. As a punishment, Minos the king of Crete forces the Athenians to send seven boys and seven girls to Crete every year. The youths are thrown into the labyrinth and eaten by a monster that lives there called the Minotaur. But one of the youths, named Theseus, fights the Minotaur and kills it. Suzanne sees Katniss Everdeen as a futuristic Theseus."
32-b1,"
Zoos can help people learn about protecting animals and their homes. By showing animals to the public, zoos can teach us why it’s important to save them. Some zoos also give a safe home to animals that have been hurt or treated badly, like those from circuses or pets people don’t want anymore. 

Zoos also do important scientific studies. They research how animals behave and how to make them healthy when they are sick. This research helps us understand and care for animals better.



",gemma-3-27b-it,descr,"By bringing people and animals together, zoos have the potential to educate the public about conservation issues and inspire people to protect animals and their habitats. Some zoos provide a safe environment for animals which have been mistreated in circuses, or pets which have been abandoned. Zoos also carry out important research into subjects like animal behaviour and how to treat illnesses."
33-b1,"
A new idea is becoming popular that goes against buying a lot of things – it’s called ‘buy nothing’. It started in Canada in the early 1990s and then became popular in the US. It’s a way of saying “no” to spending too much money, especially during the big sales like Black Friday and Cyber Monday after Thanksgiving. 

On Buy Nothing Day, people show their disagreement with overspending by doing things like protesting and even cutting up their credit cards. During the rest of the year, Buy Nothing groups help people share things they already have and fix things instead of buying new ones.



",gemma-3-27b-it,descr,"A different trend is springing up in opposition to consumerism – the 'buy nothing' trend. The idea originated in Canada in the early 1990s and then moved to the US, where it became a rejection of the overspending and overconsumption of Black Friday and Cyber Monday during Thanksgiving weekend. On Buy Nothing Day people organise various types of protests and cut up their credit cards. Throughout the year, Buy Nothing groups organise the exchange and repair of items they already own."
34-b1,"Is graffiti art or damage to property? It depends on what you think. But in many countries, writing or painting on buildings or other places that don’t belong to you is considered damage – also called vandalism. Police have stopped many artists who do graffiti, and some have had to pay money as a punishment. City governments often complain that it costs a lot of money to remove graffiti from buses, trains and buildings. 

**(Vandalism means intentionally damaging or destroying someone else’s property.)**



",gemma-3-27b-it,descr,"Is graffiti art or vandalism? This depends on your point of view, but in many countries, writing or painting on public or private property is considered vandalism. Many street artists have been stopped by the police and some have had to pay fines. Many city councils complain about the high cost of cleaning graffiti off buildings, buses and trains. "
35-b1,"
What do people in the art world think about graffiti and street art? Recently, more and more people have started to see it as a real art form. There have been big shows of street art in art galleries in cities like Paris, London and Los Angeles. In 2008, an American artist called Elura Emerald organised a street art show in a New York gallery. She supported street artists, saying they are just expressing their ideas, and not causing any harm. She believes they should be valued and praised. 

**(Note: 'gallery' is a place where art is shown to the public.)**



",gemma-3-27b-it,descr_ex,"What does the art world think of graffiti and street art? Recently, there has been a growing recognition of its value as an art form. There have been major exhibitions of street art in galleries in Paris, London and Los Angeles. The American artist Elura Emerald organised a street art exhibition at a New York gallery in 2008. She defended street artists, saying 'artists who paint on the street are merely expressing themselves, not hurting anyone. They should be appreciated and celebrated'."
36-b1,"Most people have between four and six dreams each night after they are ten years old. That means they can have as many as 2,000 dreams in a year! By the time someone is 80 years old, they may have had around 140,000 dreams in total.

Even though we forget most of our dreams – usually 95 to 99 percent – that still leaves us remembering a few thousand dreams during our lives. Because we dream so often, it’s not surprising that sometimes a dream seems to come true, or something similar happens in real life. This is especially true for things that happen to us regularly. It’s likely just a coincidence – meaning it happens by chance, not because dreams can predict the future.",gemma-3-27b-it,descr,"If most people have four to six dreams every night after the age of ten, that's as many as 2,000 dreams per year. So, by the time they reach 80 years old the average person might have had 140,000 dreams. Even if we forget 95–99 per cent of our dreams, that's still a few thousand remembered dreams across a lifetime. It's not too difficult to believe that, by coincidence, a dream event is followed by a real-life event that's similar to it, especially if the subject of the dream is something that happens often in everyday life."
37-b1,"
The Hunger Games is set in the future, after North America has been destroyed. Now, the country is called Panem. It has twelve poor areas, called districts, which are controlled by a rich and powerful city called the Capitol. The Capitol has complete control over everything in Panem.

Each district has a different job to do for the Capitol. For example, District 12 – where the story starts – provides all the coal for the country. Coal is a black rock that is burned to create heat and energy. 

There used to be a thirteenth district, but it tried to fight against the Capitol. Because of this, the Capitol destroyed it.



",gemma-3-27b-it,descr,"The Hunger Games takes place in the future, after the destruction of North America. The country is called Panem and is made up of twelve poor districts governed by the wealthy Capitol. The Capitol holds absolute power over the nation. Each district is responsible for producing different things for the Capitol. District 12, where the story begins, provides all the coal for the country. There used to be a thirteenth district but they rebelled against the Capitol in the past and were destroyed. "
38-b1,"
Wild animals sometimes come to cities to find food. In Cape Town, South Africa, baboons – which are a type of monkey – have begun to visit the areas where people live to eat. They look for food in rubbish bins and eat fruit from gardens and farms. Some baboons have even gone inside houses and taken food from cupboards and refrigerators! Baboons can be dangerous and have hurt many pets, so it’s not surprising that people don’t always want them around.",gemma-3-27b-it,descr_ex,"Often wild animals come into cities to look for food. In Cape Town, South Africa, baboons have started coming into residential areas on the edge of the city to feed. They open rubbish bins and eat fruit from gardens and orchards. Some brave baboons have even come into people's houses and taken food from kitchen cupboards and fridges! Baboons can be aggressive and have attacked a lot of pet animals, so understandably, many city residents don't welcome their presence."
39-b1,"
Many bridge accidents happen while the bridge is being built. These accidents often happen because of a mistake made by the engineers, like a wrong calculation. The bridge can fall down because it is too heavy, and this can be very dangerous – even deadly – for the workers who are on it.



",gemma-3-27b-it,descr_ex,"A large number of bridge accidents occur during the construction of the bridge itself. These accidents are often due to an error made by the engineers, such as a miscalculation. The bridge collapses under its own weight, and this can be deadly for the workers on it at the time."
40-b1,"
George Lucas was one of the first film directors to use a popular story structure called the “hero’s journey”. This structure has 17 main parts. Usually, the hero is a normal person at the start of the story. Then, something happens that encourages them to go on an adventure and their life changes. 

In the beginning of *Star Wars*, Luke Skywalker lives a normal life with his aunt and uncle, fixing robots. When he discovers a message from Princess Leia for Obi-Wan Kenobi hidden inside the robot R2D2, this is what starts his adventure – it’s called ‘the call to adventure’. This moment begins Luke’s journey to become the hero.



",gemma-3-27b-it,descr,"George Lucas was one of the early film directors to directly base his story on the 17 stages of the hero's journey. Typically the hero starts the story living an ordinary life, but something happens that calls them to an adventure that changes everything. At the beginning of Star Wars, Luke lives an ordinary life with his aunt and uncle, repairing robots. When he finds Princess Leia's message to Obi-Wan Kenobi inside the robot R2D2, it is 'the call to adventure' that starts the hero on his journey."
41-b1,"
One idea to protect Earth from a potentially hazardous asteroid (PHA) is to destroy it with a nuclear weapon. This might sound like something from a movie – like the film *Armageddon* from 1998 – but NASA actually has a real plan called HAMMER (Hypervelocity Asteroid Mitigation Mission for Emergency Response).

The plan involves launching rockets, weighing eight tons, at an asteroid that is coming towards Earth. The idea is to gently push the asteroid and change its direction. If the asteroid is very close, the rockets would carry nuclear bombs to explode and break it apart. 

*(A potentially hazardous asteroid or PHA is a large asteroid that could come close to Earth and cause damage.)*",gemma-3-27b-it,descr,"Another suggested defence against a PHA on course to hit Earth is to blow it up using a nuclear weapon. It may sound like a plot from a film, and it was the subject of the 1998 film Armageddon, but the Hypervelocity Asteroid Mitigation Mission for Emergency Response (HAMMER) is a genuine NASA proposal. The eight-ton rockets would be fired at an approaching asteroid with the hope of bumping it off course. If the asteroid was too close to Earth for this plan to work, the rockets would carry nuclear bombs to blow it up instead."
42-b1,"
Campbell says that heroes usually don’t want to start their adventure at first. But then, someone older and wiser – a mentor – helps them and encourages them to begin. This is when the hero enters a new and different world where the adventure takes place. 

In this new world, the hero has to prove themselves by completing difficult tasks, fighting bad guys, and making new friends. All of this prepares them for their biggest challenge. 

For example, in Star Wars, Obi-Wan Kenobi is the mentor who helps Luke Skywalker. Han Solo and the robots R2D2 and C3PO become Luke’s friends. And Darth Vader is the main enemy, who Luke faces inside the Death Star – which is the ‘special world’ in this story.

*(A **mentor** is someone who gives advice and helps another person, usually someone younger or less experienced.)*



",gemma-3-27b-it,descr,"According to Campbell, the hero at first refuses the call to adventure, but a mentor appears who helps them and they decide to 'cross the threshold' and travel into the 'special world' where the adventure happens. The next stage consists of passing tests, fighting enemies and meeting friends as the hero prepares to face their biggest challenge. For Luke the mentor is, of course, Obi-Wan, the friends are Han Solo and the robots R2D2 and C3PO and the enemy is Darth Vader inside the special world of the Death Star."
43-b1,"Things we don’t use much might seem like waste, but they can be valuable to other people. Thanks to the internet, people are now finding ways to make money by sharing things they don’t need all the time. Websites and social media groups help people buy and sell used items. This makes it simple for people to share with each other directly – this is often called the “sharing economy”. 

**(Sharing economy: a system where people share goods and services with each other, often using online platforms.)**



",gemma-3-27b-it,descr,"Underutilised items may seem useless to some, but could be an asset to others. With the advent of the internet, online communities have figured out a way to generate profit from the sharing of those underused assets. Using websites and social media groups that facilitate the buying and selling of second-hand goods, it is now easier than ever for peer-to-peer sharing activities to take place. And this is known as the sharing economy."
44-b1,"In the 1700s and 1800s, people started to have two main ideas about why we dream. 

One idea was that dreams show us things we don’t realise we’re thinking about – hidden feelings or problems. A famous doctor, Freud, thought that by understanding our dreams, we could understand these hidden feelings and why they bother us.

The other idea was different. It said that dreams aren’t important messages. Instead, they are just what happens when our brain is busy sorting out memories and things that happened during the day. When we wake up, we try to create a story to explain the strange images and feelings we had in our dream.



",gemma-3-27b-it,descr,"Around the 18th and 19th centuries two main ideas about dreams became popular. One was the idea that the things we see in our dreams represent things hidden from our conscious mind. Freud believed that if we understand what dreams are telling us, we can understand our hidden feelings and the problems they cause. However, the other theory was the opposite. It said that dreams are just a collection of random activity in the brain while it's organising memories and events from the day. When we wake up, we try to make sense of these random images and feelings and put them into some sort of story."
45-b1,"
I work for myself as a freelancer, which I really like because I can choose what to do and when. At first, I worked at home, but it was difficult to concentrate. There were too many things to distract me – like housework, or wanting another cup of tea, and my family needing me. I then tried working in a café, but the internet wasn’t very good and I drank too much coffee! Finally, I rented a desk in a shared office with five other freelancers. I enjoy getting ready for work and being able to focus in a proper office.



",gemma-3-27b-it,short,"I'm a freelancer and work for myself. This is great because I am in control of what I do and how I spend my time. At first, I was working from home, but I found it really hard to concentrate. There were just too many distractions around: housework that needed doing, another cup of tea, my family members wanting my attention for various things. So I started to go to a nearby café to work, but the Wi-Fi connection wasn't ideal and I found myself drinking too much coffee. In the end, I decided to rent a desk in a co-working space with five other freelancers like myself. I liked getting dressed to go to work in the morning and being able to focus in an office environment."
46-b1,"It’s not certain if NASA can find all the medium-sized NEOs – these are Near-Earth Objects, like asteroids and comets, that come close to Earth. It depends on whether they get funding to build NEOCam. NEOCam is a space telescope 50 centimetres wide that would use infrared light – a type of light we can’t see – to find asteroids. If they receive the money, they could likely finish the job in ten years. After finding these objects, scientists would still need to figure out how to protect Earth from the most dangerous ones – called PHAs, or Potentially Hazardous Asteroids, which could actually hit our planet.",gemma-3-27b-it,descr_ex,"Whether NASA can find the remaining middle-sized NEOs depends on getting the money to build NEOCam, a 0.5-metre space telescope which would use infrared light to locate asteroids. If it did get the money, it could probably achieve its goal in ten years. Once logged, the planetary defence team would still need to work out how to defend the planet against being hit by the truly worrying asteroids – the PHAs."
47-b1,"
A new trend called ‘buy nothing’ is now popular with people who have many followers on social media. These people usually tell others what clothes and beauty products to buy. But now, some of them are telling people not to buy anything at all – sometimes for a whole year!

For example, two friends in Canada tried to only buy food for a year. First, for three months, they stopped buying things like electronics, clothes, and items for their home. Then, they stopped paying for services, such as haircuts, eating at restaurants, or petrol for their cars. After one year, they had saved $55,000.",gemma-3-27b-it,descr_ex,"The 'buy nothing' trend has now reached influencers on social media who usually share posts of clothing and make-up that they recommend for people to buy. Some YouTube stars now encourage their viewers not to buy anything at all for periods as long as a year. Two friends in Canada spent a year working towards buying only food. For the first three months they learned how to live without buying electrical goods, clothes or things for the house. For the next stage, they gave up services, for example haircuts, eating out at restaurants or buying petrol for their cars. In one year, they'd saved $55,000."
48-b1,"Religion is very important to Pi. His family follows Hinduism, but he is interested in learning about other religions. He becomes friends with a Christian priest and a Muslim baker. Surprisingly, Pi says he wants to follow Hinduism, Islam and Christianity all at the same time. When his family and teachers ask him to choose only one religion, he says no, explaining that he simply wants to love God. After that, his family and teachers allow him to decide for himself what he believes about religion.",gemma-3-27b-it,descr_ex,"Religion is important to Pi. Though his family is Hindu, he is curious about other religions and he makes friends with a Christian priest and a Muslim baker. To everyone's surprise, Pi declares himself to be simultaneously Hindu, Muslim and Christian. When his family and teachers ask him to choose just one religion, Pi refuses, saying 'I just want to love God'. From that moment, his family and teachers decide to let him make his own mind up about religion."
49-b1,"Some people believe that writing down your dreams can help you have more control over them. This control is called “lucid dreaming”. It means you know you are dreaming while it’s happening, and you can even change things in your dream. 

For example, if you’re having a bad dream, you might be able to make it better. Or, you could decide what happens next in your dream, just like a director controls a movie. 

Instead of only trying to understand what your dreams mean, you can start to create them yourself! But it’s still good to have some normal dreams too – they can show you what you’re thinking and feeling without you even realising it.



",gemma-3-27b-it,descr,"Some people think writing your dreams down can open your mind to lucid dreaming. Lucid dreams are dreams where you're not only aware you're dreaming but you can make decisions to affect the events of your dreams. So, maybe you can turn a nightmare into a safe-feeling dream, or you can direct the plot of your dream like a film director. Then, instead of just working out the meaning of your dreams, you'll be creating them, though you might want to continue having some dreams that allow your subconscious to tell you what's on your mind! "
50-b1,"
People may not think they are causing a problem with clothes when they give unwanted clothes to charity. But charity shops can’t sell all the clothes people donate. ‘Fast fashion’ – clothes that are made quickly and cheaply – become old-fashioned very fast and are often not good enough quality to reuse. People don’t want to buy them second-hand. So, a lot of these clothes are thrown away. Also, many clothes that charities can’t sell are sent to other countries, which causes more problems for their economies and the environment.",gemma-3-27b-it,descr_ex,"People might not realise they are part of the disposable clothing problem because they donate their unwanted clothes to charities. But charity shops can't sell all those unwanted clothes. 'Fast fashion' goes out of fashion as quickly as it came in and is often too poor quality to recycle; people don't want to buy it second-hand. Huge quantities end up being thrown away, and a lot of clothes that charities can't sell are sent abroad, causing even more economic and environmental problems."
51-b1,"
Some adventurers today don’t just do one exciting thing – they keep trying new challenges! Meagan McGrath from Canada is one of these people. She has climbed the tallest mountain on every continent (a continent is a large area of land, like Asia or Europe). She also cycled across Canada and ran a very long race in the Sahara Desert, even though it was extremely hot – 45ºC! 

But maybe her most impressive trip was skiing to the South Pole. On the very first day, she fell into a glacier (a large area of very thick ice that moves slowly) and needed help to get out. Most people would have stopped there, but Meagan continued. Forty days later, she arrived at the South Pole. She pulled all her things – a tent and food – on a sledge behind her, even though it was very cold and there were ice storms.",gemma-3-27b-it,descr,"Not content with one amazing trip, some of today's adventurers go from challenge to challenge. Meagan McGrath from Canada has climbed the highest mountain on each continent, ridden a bike across Canada and run a long-distance race in the Sahara Desert in 45ºC heat. But perhaps her most remarkable journey was a skiing trip to the South Pole. On the first day, she fell into a glacier and had to be rescued. Many of us would have given up at that point, but Meagan decided to carry on. She reached the South Pole forty days later, having pulled a sledge with a tent and all her food behind her through freezing conditions and ice storms. "
52-b1,"
Blek le Rat began by painting rats on walls in Paris. Now, his art tries to make people think about problems in society. He often paints pictures of people without homes in big cities. He does this to encourage people who live there to think about homelessness.



",gemma-3-27b-it,descr,"Blek le Rat started out painting rats on the walls of his home city, Paris. Nowadays, he tries to make people think about different social issues and problems. He paints pictures of homeless people in big cities to encourage residents to think about the problem of homelessness."
53-b1,"
In some places, local governments have tried to stop artists from painting graffiti in unwanted places. They do this by letting artists paint on walls in specific areas. Taiwan is an example of this, with special ‘graffiti zones’ where artists can paint freely. In São Paulo, Brazil, the city government has even allowed artists to paint on the subway trains.",gemma-3-27b-it,descr_ex,"In some areas, councils have tried to encourage artists not to paint graffiti randomly on walls by allowing them to work in designated areas. Taiwan is one such place and there are 'graffiti zones' where artists are free to paint and write on walls. In São Paulo in Brazil, the city council has even allowed some graffiti artists to paint on the city's subway trains. "
54-b1,"
Faith47 is an artist from Cape Town, South Africa. She creates large, bright paintings of people and animals, and she loves to paint in different places. You can find her art on sidewalks, in old, empty buildings, and even on cars that are no longer used. 

She likes that street art doesn’t last forever – the weather or city cleaning teams will usually remove it. She thinks this is a good thing, because it shows how life is always changing, with things ending and new things starting.",gemma-3-27b-it,descr,"Faith47 is from Cape Town in South Africa. She paints big, colourful pictures of people and animals and likes to explore different locations. Her work is found on pavements, in empty factories and on abandoned cars. She likes the fact that most street art is temporary and will soon be removed by weather or cleaners from the city council. For her, this reflects how life is full of change with its cycle of endings and new beginnings."
55-b1,"
Gabriela used to work in a place where people clearly respected those in charge. Everyone knew their role, and leaders made most of the decisions – people didn’t usually question them. This is called a “high power distance” culture, meaning there’s a big difference in power between managers and employees.

However, her new team in Sweden is different. They are used to a “low power distance” culture. This means people work *with* their managers to solve problems and make decisions. Here, leaders help their team members develop their own ideas and *expect* people to share their opinions, even if they disagree. They act more like coaches or advisors than strict bosses.



",gemma-3-27b-it,descr,"In her previous work environment, Gabriela was used to a high power distance culture where power and authority are respected and everyone has their rightful place. In such a culture, leaders make the big decisions and are not often challenged. Her Swedish team, however, were used to working in a low power distance culture where subordinates often work together with their bosses to find solutions and make decisions. Here, leaders act as coaches or mentors who encourage independent thought and expect to be challenged."
56-b1,"
Gabriela noticed that there were differences in how she and her team thought about work, based on their cultures. So, she decided to talk to them openly about how they felt about her as a leader. 

The team were happy she asked for their opinions. They told her they weren’t used to being given strict instructions. They preferred to have more freedom to come up with their own ideas and ways of working. When Gabriela told them exactly what to do, they felt she didn’t believe in their abilities. 

The team also realised that Gabriela felt upset when they questioned her decisions or suggested different approaches. They explained that this was just their normal way of working – they weren’t trying to be disrespectful.



",gemma-3-27b-it,descr,"When Gabriela became aware of the cultural differences between her and her team, she took the initiative to have an open conversation with them about their feelings about her leadership. Pleased to be asked for their thoughts, Gabriela's team openly expressed that they were not used to being told what to do. They enjoyed having more room for initiative and creative freedom. When she told her team exactly what she needed them to do, they felt that she didn't trust them to do their job well. They realised that Gabriela was taking it personally when they tried to challenge or make changes to her decisions, and were able to explain that it was how they'd always worked."
57-b1,"
Os Gêmeos are twin brothers from São Paulo, Brazil. They are famous for their paintings. They paint many different things, from small marks called “tags” to very large, colourful pictures of people on buildings. Their pictures are often huge, so they sometimes need to use cranes – large machines – to help them reach high places. In 2007, they painted an entire castle in Scotland!",gemma-3-27b-it,descr_ex,"Os Gêmeos are identical twin brothers from São Paulo. They paint everything from tags to huge, colourful pictures of people on the sides of buildings. Their work is often so big that they need cranes to help them work. In 2007, they covered the whole of a castle in Scotland with paint."
58-b1,"For a long time, people have painted and written on walls. A long, long time ago, people in Africa and Europe painted animals and people on cave walls. We’ve also found writing on walls in old cities like those in Greece, Italy, Syria and Iraq. In the Roman city of Pompeii, people wrote messages in Latin on walls – about religion, politics, love, and even magic!



",gemma-3-27b-it,short,"People have been painting and writing on walls throughout history. In prehistoric times, people in Africa and Europe used to paint pictures of animals and people in caves. Graffiti has been found on buildings at ancient sites in Greece, Italy, Syria and Iraq. In the Roman town of Pompeii, archaeologists have found numerous examples of graffiti written in Latin. These include religious, political and romantic messages, and even some magic spells!"
59-b1,"
Have you ever wanted to climb Mount Everest or walk to the South Pole? You’re not the only one! Every year, many people try to climb the tallest mountains in the world or walk across large areas of land. In the past, explorers used maps and compasses to find their way. But today, adventurers use modern technology like GPS – a system that uses satellites to show your location – and satellite phones to communicate. Many adventurers love nature and want to use their trips to tell people about problems affecting the environment. Others want to help people who need it and collect money for charities.",gemma-3-27b-it,descr_ex,"Have you ever dreamt of climbing Mount Everest or walking to the South Pole? If so, you're not alone. Every year, thousands of people try to climb the world's highest mountains or walk across continents. Unlike the explorers of the past who used maps and compasses, today's adventurers travel with modern technology like GPS and satellite phones. Many adventurers are nature lovers who use their travels to help raise awareness about a range of environmental issues, while others are keen to help people in need and raise money for charities. "
60-b1,"One project is called DART, which stands for Double Asteroid Redirection Test. Scientists plan to test DART on a small moon that goes around a bigger asteroid called Didymos. This small moon, nicknamed ‘Didymoon’, is 150 metres across. The larger asteroid, Didymos, is 800 metres across. 

The idea is to hit Didymoon with DART. This impact should change Didymoon’s path around Didymos just a little bit. Scientists on Earth will then use telescopes to see if the impact worked and if Didymoon’s orbit has changed.

*(Asteroid: a rocky object that goes around the sun, like a small planet. Orbit: the path one object takes around another in space.)*



",gemma-3-27b-it,descr,"The first is DART – the Double Asteroid Redirection Test. Plans are scheduled to test DART on the moon of an asteroid called Didymos. 'Didymoon' is 150 metres wide, orbiting its 800-metre mother, and hopefully the impact of DART will knock it out of its orbit enough for Earth-based telescopes to pick up."
