text_id,simplified,simplified_by,winner_prompt,original
31-b1,"Suzanne Collins, the author of *The Hunger Games*, was inspired by Greek myths she loved as a child. One of her favorite stories was *Theseus and the Minotaur*. In this story, Athens was controlled by Crete. When the people of Athens rebelled, the king of Crete punished them by making them send seven boys and seven girls to Crete every year. These young people were put into a maze and killed by a monster called the Minotaur. But one of them, Theseus, fought and killed the monster. Suzanne Collins sees Katniss Everdeen, the hero of *The Hunger Games*, as a modern version of Theseus.",mistral-medium-3,descr,"An important inspiration for the Hunger Games book comes from Suzanne's love of classical Greek mythology. When she was a child, one of her favourite stories was Theseus and the Minotaur. In this story the city of Athens is ruled by Crete, but the Athenians rebel. As a punishment, Minos the king of Crete forces the Athenians to send seven boys and seven girls to Crete every year. The youths are thrown into the labyrinth and eaten by a monster that lives there called the Minotaur. But one of the youths, named Theseus, fights the Minotaur and kills it. Suzanne sees Katniss Everdeen as a futuristic Theseus."
32-b1,"Zoos help people learn about animals and why it is important to protect them and their homes. They can also take care of animals that were treated badly in circuses or pets that were left by their owners. In addition, zoos do important studies on animal behavior and how to help sick animals.",mistral-medium-3,descr,"By bringing people and animals together, zoos have the potential to educate the public about conservation issues and inspire people to protect animals and their habitats. Some zoos provide a safe environment for animals which have been mistreated in circuses, or pets which have been abandoned. Zoos also carry out important research into subjects like animal behaviour and how to treat illnesses."
33-b1,"There is a new trend that goes against consumerism – the 'buy nothing' trend. This idea started in Canada in the early 1990s and later spread to the US. It was created as a protest against the excessive spending and buying during Black Friday and Cyber Monday, which happen after Thanksgiving. On Buy Nothing Day, people organize different kinds of protests and even cut up their credit cards. All year long, Buy Nothing groups encourage people to exchange or fix the things they already have instead of buying new ones.",mistral-medium-3,descr_ex,"A different trend is springing up in opposition to consumerism – the 'buy nothing' trend. The idea originated in Canada in the early 1990s and then moved to the US, where it became a rejection of the overspending and overconsumption of Black Friday and Cyber Monday during Thanksgiving weekend. On Buy Nothing Day people organise various types of protests and cut up their credit cards. Throughout the year, Buy Nothing groups organise the exchange and repair of items they already own."
34-b1,"Is graffiti art or vandalism? It depends on how you see it. But in many places, painting or writing on public or private property is seen as vandalism. Many street artists have been stopped by the police, and some have had to pay fines. City leaders also complain about the high cost of cleaning graffiti from buildings, buses, and trains.",mistral-medium-3,short,"Is graffiti art or vandalism? This depends on your point of view, but in many countries, writing or painting on public or private property is considered vandalism. Many street artists have been stopped by the police and some have had to pay fines. Many city councils complain about the high cost of cleaning graffiti off buildings, buses and trains. "
35-b1,"What does the art world think about graffiti and street art? Now, more people see it as real art. Big cities like Paris, London, and Los Angeles have shown street art in galleries. In 2008, an American artist named Elura Emerald had a street art show in New York. She supported street artists, saying, ""Artists who paint on the street are just expressing themselves. They are not hurting anyone. They should be appreciated and celebrated.""",mistral-medium-3,short,"What does the art world think of graffiti and street art? Recently, there has been a growing recognition of its value as an art form. There have been major exhibitions of street art in galleries in Paris, London and Los Angeles. The American artist Elura Emerald organised a street art exhibition at a New York gallery in 2008. She defended street artists, saying 'artists who paint on the street are merely expressing themselves, not hurting anyone. They should be appreciated and celebrated'."
36-b1,"Most people have four to six dreams every night after age ten. That means about 2,000 dreams a year. By the time someone is 80 years old, they might have had around 140,000 dreams. Even though we forget 95–99% of them, we still remember a few thousand dreams in our lifetime. So, it’s not surprising that sometimes a dream seems to come true by chance, especially if the dream is about something that happens often in real life.",mistral-medium-3,descr_ex,"If most people have four to six dreams every night after the age of ten, that's as many as 2,000 dreams per year. So, by the time they reach 80 years old the average person might have had 140,000 dreams. Even if we forget 95–99 per cent of our dreams, that's still a few thousand remembered dreams across a lifetime. It's not too difficult to believe that, by coincidence, a dream event is followed by a real-life event that's similar to it, especially if the subject of the dream is something that happens often in everyday life."
37-b1,"*The Hunger Games* happens in the future, after North America is destroyed. The new country is called Panem. It has twelve poor districts and one rich capital city, the Capitol. The Capitol controls everything and makes all the rules. Each district makes different things for the Capitol. For example, District 12, where the story starts, gives the Capitol all its coal. There was once a thirteenth district, but it fought against the Capitol long ago and was completely destroyed.",mistral-medium-3,descr,"The Hunger Games takes place in the future, after the destruction of North America. The country is called Panem and is made up of twelve poor districts governed by the wealthy Capitol. The Capitol holds absolute power over the nation. Each district is responsible for producing different things for the Capitol. District 12, where the story begins, provides all the coal for the country. There used to be a thirteenth district but they rebelled against the Capitol in the past and were destroyed. "
38-b1,"Sometimes wild animals enter cities to find food. In Cape Town, South Africa, baboons have begun visiting neighborhoods near the city to eat. They open trash bins and take fruit from gardens and orchards. Some bold baboons have even gone into homes and stolen food from kitchen cupboards and fridges! Baboons can be dangerous and have hurt many pets, so it’s no surprise that many people in the city don’t like having them around.",mistral-medium-3,descr,"Often wild animals come into cities to look for food. In Cape Town, South Africa, baboons have started coming into residential areas on the edge of the city to feed. They open rubbish bins and eat fruit from gardens and orchards. Some brave baboons have even come into people's houses and taken food from kitchen cupboards and fridges! Baboons can be aggressive and have attacked a lot of pet animals, so understandably, many city residents don't welcome their presence."
39-b1,"Many bridge accidents happen while the bridge is being built. These accidents are often caused by mistakes made by engineers, like wrong calculations. If the bridge is not strong enough, it can fall down under its own weight. This can be very dangerous and even deadly for the workers who are on the bridge at that time.",mistral-medium-3,descr,"A large number of bridge accidents occur during the construction of the bridge itself. These accidents are often due to an error made by the engineers, such as a miscalculation. The bridge collapses under its own weight, and this can be deadly for the workers on it at the time."
40-b1,"George Lucas was one of the first film directors to use the 17 stages of the hero's journey in his story. Usually, the hero starts with a normal life, but then something happens that leads them on an adventure. In *Star Wars*, Luke Skywalker lives a simple life with his aunt and uncle, fixing robots. When he finds Princess Leia’s message to Obi-Wan Kenobi inside R2D2, it is the moment that starts his journey.",mistral-medium-3,short,"George Lucas was one of the early film directors to directly base his story on the 17 stages of the hero's journey. Typically the hero starts the story living an ordinary life, but something happens that calls them to an adventure that changes everything. At the beginning of Star Wars, Luke lives an ordinary life with his aunt and uncle, repairing robots. When he finds Princess Leia's message to Obi-Wan Kenobi inside the robot R2D2, it is 'the call to adventure' that starts the hero on his journey."
41-b1,"One idea to stop an asteroid from hitting Earth is to destroy it with a nuclear bomb. This might sound like a movie plot—it was even in the 1998 film *Armageddon*—but it is a real plan from NASA. The plan is called HAMMER (Hypervelocity Asteroid Mitigation Mission for Emergency Response). It involves sending eight-ton rockets to push the asteroid off its path. If the asteroid is too close to Earth for this to work, the rockets would carry nuclear bombs to break it apart instead.",mistral-medium-3,descr,"Another suggested defence against a PHA on course to hit Earth is to blow it up using a nuclear weapon. It may sound like a plot from a film, and it was the subject of the 1998 film Armageddon, but the Hypervelocity Asteroid Mitigation Mission for Emergency Response (HAMMER) is a genuine NASA proposal. The eight-ton rockets would be fired at an approaching asteroid with the hope of bumping it off course. If the asteroid was too close to Earth for this plan to work, the rockets would carry nuclear bombs to blow it up instead."
42-b1,"According to Campbell, the hero first says no to the adventure, but then a mentor helps them. The hero then enters a new world where the adventure takes place. Next, the hero faces challenges, makes friends, and fights enemies to prepare for the biggest test. For Luke, the mentor is Obi-Wan, his friends are Han Solo and the robots R2D2 and C3PO, and his enemy is Darth Vader in the special world of the Death Star.",mistral-medium-3,short,"According to Campbell, the hero at first refuses the call to adventure, but a mentor appears who helps them and they decide to 'cross the threshold' and travel into the 'special world' where the adventure happens. The next stage consists of passing tests, fighting enemies and meeting friends as the hero prepares to face their biggest challenge. For Luke the mentor is, of course, Obi-Wan, the friends are Han Solo and the robots R2D2 and C3PO and the enemy is Darth Vader inside the special world of the Death Star."
43-b1,"Some people think unused items are worthless, but others might find them useful. Thanks to the internet, online groups have found ways to make money by sharing these underused items. Websites and social media groups now make it easy to buy and sell second-hand things. This makes it simple for people to share with each other. This system is called the sharing economy.",mistral-medium-3,descr,"Underutilised items may seem useless to some, but could be an asset to others. With the advent of the internet, online communities have figured out a way to generate profit from the sharing of those underused assets. Using websites and social media groups that facilitate the buying and selling of second-hand goods, it is now easier than ever for peer-to-peer sharing activities to take place. And this is known as the sharing economy."
44-b1,"In the 1700s and 1800s, two main ideas about dreams became well-known. The first idea was that dreams show things we don’t usually think about. Freud thought that if we understand our dreams, we can learn about our hidden feelings and the problems they create.

The second idea was very different. It said that dreams are just random thoughts and images from the brain while it sorts out memories from the day. When we wake up, we try to turn these random thoughts into a story that makes sense.",mistral-medium-3,descr,"Around the 18th and 19th centuries two main ideas about dreams became popular. One was the idea that the things we see in our dreams represent things hidden from our conscious mind. Freud believed that if we understand what dreams are telling us, we can understand our hidden feelings and the problems they cause. However, the other theory was the opposite. It said that dreams are just a collection of random activity in the brain while it's organising memories and events from the day. When we wake up, we try to make sense of these random images and feelings and put them into some sort of story."
45-b1,"I work for myself as a freelancer, which is great because I can decide what to do and how to use my time. At first, I worked from home, but it was hard to focus. There were too many things that distracted me—housework, making tea, and my family needing my help. Then I tried working in a café, but the internet was bad, and I drank too much coffee. Finally, I rented a desk in a shared office with five other freelancers. I liked getting ready in the morning and working in an office where I could concentrate better.",mistral-medium-3,descr_ex,"I'm a freelancer and work for myself. This is great because I am in control of what I do and how I spend my time. At first, I was working from home, but I found it really hard to concentrate. There were just too many distractions around: housework that needed doing, another cup of tea, my family members wanting my attention for various things. So I started to go to a nearby café to work, but the Wi-Fi connection wasn't ideal and I found myself drinking too much coffee. In the end, I decided to rent a desk in a co-working space with five other freelancers like myself. I liked getting dressed to go to work in the morning and being able to focus in an office environment."
46-b1,"NASA needs money to build NEOCam, a space telescope that would use infrared light to find medium-sized asteroids. If they get the money, they could finish this work in about ten years. After finding these asteroids, the team would still need to figure out how to protect Earth from the most dangerous ones, called PHAs (Potentially Hazardous Asteroids).",mistral-medium-3,descr,"Whether NASA can find the remaining middle-sized NEOs depends on getting the money to build NEOCam, a 0.5-metre space telescope which would use infrared light to locate asteroids. If it did get the money, it could probably achieve its goal in ten years. Once logged, the planetary defence team would still need to work out how to defend the planet against being hit by the truly worrying asteroids – the PHAs."
47-b1,"The ""buy nothing"" trend is now popular among social media influencers who usually promote clothes and makeup for people to buy. Now, some YouTube stars are telling their followers not to buy anything for long periods, even up to a year.

Two friends in Canada tried this for a year and only bought food. For the first three months, they didn’t buy electronics, clothes, or household items. In the next months, they stopped paying for services like haircuts, eating at restaurants, or buying gas for their cars. After one year, they saved $55,000.",mistral-medium-3,descr,"The 'buy nothing' trend has now reached influencers on social media who usually share posts of clothing and make-up that they recommend for people to buy. Some YouTube stars now encourage their viewers not to buy anything at all for periods as long as a year. Two friends in Canada spent a year working towards buying only food. For the first three months they learned how to live without buying electrical goods, clothes or things for the house. For the next stage, they gave up services, for example haircuts, eating out at restaurants or buying petrol for their cars. In one year, they'd saved $55,000."
48-b1,"Religion is very important to Pi. His family is Hindu, but Pi is interested in other religions too. He becomes friends with a Christian priest and a Muslim baker. One day, Pi surprises everyone by saying he is Hindu, Muslim, and Christian at the same time. When his family and teachers tell him to choose just one religion, Pi refuses. He says, ""I just want to love God."" After that, his family and teachers let him decide for himself about religion.",mistral-medium-3,descr_ex,"Religion is important to Pi. Though his family is Hindu, he is curious about other religions and he makes friends with a Christian priest and a Muslim baker. To everyone's surprise, Pi declares himself to be simultaneously Hindu, Muslim and Christian. When his family and teachers ask him to choose just one religion, Pi refuses, saying 'I just want to love God'. From that moment, his family and teachers decide to let him make his own mind up about religion."
49-b1,"Some people believe that writing down your dreams can help you have lucid dreams. In a lucid dream, you know you are dreaming, and you can even control what happens. For example, you could change a scary dream into a happy one or decide what happens next, like directing a movie. This way, you’re not just trying to understand your dreams—you’re making them yourself. But it’s also good to let some dreams happen naturally, so your subconscious mind can show you what you’re really thinking or feeling!",mistral-medium-3,descr,"Some people think writing your dreams down can open your mind to lucid dreaming. Lucid dreams are dreams where you're not only aware you're dreaming but you can make decisions to affect the events of your dreams. So, maybe you can turn a nightmare into a safe-feeling dream, or you can direct the plot of your dream like a film director. Then, instead of just working out the meaning of your dreams, you'll be creating them, though you might want to continue having some dreams that allow your subconscious to tell you what's on your mind! "
50-b1,"Many people don’t realise they are part of the problem with disposable clothing because they give their old clothes to charity. However, charity shops can’t sell all these clothes. ""Fast fashion"" (cheap, trendy clothes) quickly goes out of style and is often too low-quality to recycle. People don’t want to buy these clothes second-hand, so a lot of them are thrown away. Many unsold clothes are sent to other countries, which creates more economic and environmental problems.",mistral-medium-3,descr,"People might not realise they are part of the disposable clothing problem because they donate their unwanted clothes to charities. But charity shops can't sell all those unwanted clothes. 'Fast fashion' goes out of fashion as quickly as it came in and is often too poor quality to recycle; people don't want to buy it second-hand. Huge quantities end up being thrown away, and a lot of clothes that charities can't sell are sent abroad, causing even more economic and environmental problems."
51-b1,"Some adventurers today don’t stop after one exciting trip—they keep looking for new challenges. Meagan McGrath from Canada has done many amazing things. She has climbed the tallest mountain on every continent, biked across Canada, and run a long race in the Sahara Desert where it was 45ºC. But her most impressive adventure was skiing to the South Pole.

On the first day, she fell into a glacier (a large, slow-moving river of ice) and had to be saved. Most people would have quit after that, but Meagan kept going. Forty days later, she reached the South Pole. She pulled a sledge (a small vehicle for snow) with her tent and all her food behind her through freezing weather and ice storms.",mistral-medium-3,descr,"Not content with one amazing trip, some of today's adventurers go from challenge to challenge. Meagan McGrath from Canada has climbed the highest mountain on each continent, ridden a bike across Canada and run a long-distance race in the Sahara Desert in 45ºC heat. But perhaps her most remarkable journey was a skiing trip to the South Pole. On the first day, she fell into a glacier and had to be rescued. Many of us would have given up at that point, but Meagan decided to carry on. She reached the South Pole forty days later, having pulled a sledge with a tent and all her food behind her through freezing conditions and ice storms. "
52-b1,"Blek le Rat began by painting pictures of rats on the walls of Paris, his hometown. Today, he wants people to think about important social problems. He paints images of homeless people in big cities to make residents aware of the issue of homelessness.",mistral-medium-3,descr_ex,"Blek le Rat started out painting rats on the walls of his home city, Paris. Nowadays, he tries to make people think about different social issues and problems. He paints pictures of homeless people in big cities to encourage residents to think about the problem of homelessness."
53-b1,"In some places, local governments have tried to stop artists from painting graffiti on walls by giving them special areas to work in. Taiwan is one of these places, and it has ""graffiti zones"" where artists can paint and write on walls freely. In São Paulo, Brazil, the city even lets some graffiti artists paint on subway trains.",mistral-medium-3,descr_ex,"In some areas, councils have tried to encourage artists not to paint graffiti randomly on walls by allowing them to work in designated areas. Taiwan is one such place and there are 'graffiti zones' where artists are free to paint and write on walls. In São Paulo in Brazil, the city council has even allowed some graffiti artists to paint on the city's subway trains. "
54-b1,"Faith47 is an artist from Cape Town, South Africa. She creates large, bright paintings of people and animals, often in different places. You can see her art on sidewalks, in old factories, and even on abandoned cars. She enjoys that street art doesn’t last forever—it can disappear because of weather or city workers cleaning it up. For her, this shows how life is always changing, with things ending and new things beginning.",mistral-medium-3,descr,"Faith47 is from Cape Town in South Africa. She paints big, colourful pictures of people and animals and likes to explore different locations. Her work is found on pavements, in empty factories and on abandoned cars. She likes the fact that most street art is temporary and will soon be removed by weather or cleaners from the city council. For her, this reflects how life is full of change with its cycle of endings and new beginnings."
55-b1,"In her old job, Gabriela worked in a culture where people respected authority and followed leaders without question. Leaders made decisions alone and were rarely challenged. However, her Swedish team worked differently. They were used to a culture where employees and bosses worked together to solve problems and make decisions. Leaders acted more like coaches, encouraging team members to think for themselves and even challenge ideas.",mistral-medium-3,short,"In her previous work environment, Gabriela was used to a high power distance culture where power and authority are respected and everyone has their rightful place. In such a culture, leaders make the big decisions and are not often challenged. Her Swedish team, however, were used to working in a low power distance culture where subordinates often work together with their bosses to find solutions and make decisions. Here, leaders act as coaches or mentors who encourage independent thought and expect to be challenged."
56-b1,"When Gabriela noticed the cultural differences between her and her team, she decided to talk openly with them about how they felt about her leadership. Her team was happy she asked for their opinions. They told her they weren’t used to being told exactly what to do. They liked having more freedom to make their own decisions and be creative. When Gabriela gave them clear instructions, they felt she didn’t trust them to do their jobs well. They also realized that Gabriela took it personally when they questioned or changed her decisions. They explained that this was just how they had always worked.",mistral-medium-3,descr_ex,"When Gabriela became aware of the cultural differences between her and her team, she took the initiative to have an open conversation with them about their feelings about her leadership. Pleased to be asked for their thoughts, Gabriela's team openly expressed that they were not used to being told what to do. They enjoyed having more room for initiative and creative freedom. When she told her team exactly what she needed them to do, they felt that she didn't trust them to do their job well. They realised that Gabriela was taking it personally when they tried to challenge or make changes to her decisions, and were able to explain that it was how they'd always worked."
57-b1,"Os Gêmeos are twin brothers from São Paulo who look exactly the same. They paint many things, from small drawings to very large, colorful pictures of people on the sides of buildings. Their paintings are often so big that they need special machines called cranes to help them. In 2007, they painted an entire castle in Scotland.",mistral-medium-3,descr_ex,"Os Gêmeos are identical twin brothers from São Paulo. They paint everything from tags to huge, colourful pictures of people on the sides of buildings. Their work is often so big that they need cranes to help them work. In 2007, they covered the whole of a castle in Scotland with paint."
58-b1,"People have always painted and written on walls. A long time ago, in prehistoric times, people in Africa and Europe drew pictures of animals and people inside caves. We can also find old graffiti on buildings in places like Greece, Italy, Syria, and Iraq. In the ancient Roman city of Pompeii, experts have discovered many examples of graffiti written in Latin. These include messages about religion, politics, love, and even magic spells!",mistral-medium-3,descr,"People have been painting and writing on walls throughout history. In prehistoric times, people in Africa and Europe used to paint pictures of animals and people in caves. Graffiti has been found on buildings at ancient sites in Greece, Italy, Syria and Iraq. In the Roman town of Pompeii, archaeologists have found numerous examples of graffiti written in Latin. These include religious, political and romantic messages, and even some magic spells!"
59-b1,"Have you ever dreamed of climbing Mount Everest or walking to the South Pole? If so, you are not the only one. Every year, thousands of people try to climb the tallest mountains or walk across whole continents. Unlike explorers in the past, who used maps and compasses, today’s adventurers use modern technology like GPS and satellite phones. Many of these adventurers love nature and use their trips to tell people about important environmental problems. Others want to help people in need and raise money for charities.",mistral-medium-3,descr_ex,"Have you ever dreamt of climbing Mount Everest or walking to the South Pole? If so, you're not alone. Every year, thousands of people try to climb the world's highest mountains or walk across continents. Unlike the explorers of the past who used maps and compasses, today's adventurers travel with modern technology like GPS and satellite phones. Many adventurers are nature lovers who use their travels to help raise awareness about a range of environmental issues, while others are keen to help people in need and raise money for charities. "
60-b1,"The first project is called DART – the Double Asteroid Redirection Test. Scientists plan to test DART on a small moon orbiting an asteroid named Didymos. This moon, called ""Didymoon,"" is 150 meters wide and circles a larger asteroid that is 800 meters wide. The goal is for DART to hit Didymoon and change its path just enough so that telescopes on Earth can see the difference.",mistral-medium-3,descr,"The first is DART – the Double Asteroid Redirection Test. Plans are scheduled to test DART on the moon of an asteroid called Didymos. 'Didymoon' is 150 metres wide, orbiting its 800-metre mother, and hopefully the impact of DART will knock it out of its orbit enough for Earth-based telescopes to pick up."
61-b1,"The main character of the story is Katniss Everdeen, a 16-year-old girl. Her father died in a mining accident, so she must find food for her family. She hunts in the woods near District 12 with her friend Gale and becomes very good at using a bow and arrow.

When Katniss’s younger sister, Prim, is picked to take part in a dangerous competition, Katniss offers to go instead. The other person chosen from District 12 is a boy named Peeta. Soon, Katniss finds herself in a difficult and confusing relationship with him.",mistral-medium-3,descr,"The heroine of the story, a sixteen year old girl called Katniss Everdeen, has lost her father in a mining accident and has to provide food for her family. She hunts in the woods around District 12 with her friend Gale and becomes very skilful with a bow and arrow. When her younger sister, Prim, is chosen as one of the tributes, Katniss volunteers to go instead. The other tribute from District 12 is a boy named Peeta and Katniss soon finds herself in a complicated relationship with him."
62-b1,"If you write down your dreams, you will remember more details about them. Think about the people and places in your dreams because they might help you understand the meaning. After a week, you will be surprised by how much you have written. Then, you can start to see how your dreams connect to things that happen in your daily life and how you feel.",mistral-medium-3,descr,"Writing about your dreams will mean you start to remember more details about the dream, so think about the people and place where the dream happened as they might add to the meaning too. Over the period of a week you'll be surprised how much you've written down. Now you can start connecting your dreams to the events and feelings in your daily life."
63-b1,"In the past, many bridges were made of wood and could easily catch fire. This was especially a problem for old train bridges. The sparks from the steel wheels and tracks could sometimes start a fire and burn the bridge completely.",mistral-medium-3,short,"Historically, more bridges were made of wood and were much more susceptible to fire. This was particularly true of old-fashioned train bridges, where the spark created by the steel wheels and steel tracks could sometimes cause a bridge to catch fire and burn to the ground."
64-b1,"We don’t know exactly how street art will change in the future, but we can see some new trends. Most street artists are young people who paint in their own cities or neighborhoods. However, more and more artists are now traveling and creating art all over the world. Many artists also use the internet to connect with each other and share pictures of their work. In addition, the art world is starting to accept street art as a real and important form of art. Even though we can’t predict the future of street art, one thing is clear—it’s not going away!",mistral-medium-3,descr,"It is impossible to know how street art will develop in the future but certain trends are emerging. While most street artists are young people who paint in their city or neighbourhood, more and more street artists are travelling and working around the globe. Other artists are using the internet to talk to each other and share photos of their work. Also, the art world is giving more recognition to street art as a legitimate art form. Although we don't know what will happen to street art in the future, we can be sure that it is here to stay!"
65-b1,"Suzanne Collins has always found news about wars very upsetting. When she was young, her father was a pilot in the US Air Force and fought in the Vietnam War. Her mother tried to protect her by not telling her about the war, but Suzanne still saw news reports and knew her father was there. It was a very scary time for her.",mistral-medium-3,descr_ex,"Suzanne Collines has always found news programmes of wars upsetting. When she was a child, her father was a pilot in the US Air Force and he fought in Vietnam. Her mother tried to protect her by not telling her what was happening in the war, but she still saw news programmes about the war and knew that her dad was there. It was a very frightening experience for her."
