text_id,simplified,simplified_by,winner_prompt,original
31-a2,"
Suzanne Collins, the writer of *The Hunger Games*, got a big idea from old Greek stories. When she was young, she loved the story of Theseus and the Minotaur.

In this story, the city of Athens was controlled by Crete, but the people of Athens fought back. As a punishment, the king of Crete, Minos, made Athens send seven boys and seven girls to Crete each year. These young people were put in a confusing maze called a labyrinth, where a monster called the Minotaur would eat them. 

But a young man named Theseus fought the Minotaur and won. Suzanne Collins thinks of Katniss Everdeen, the main character in *The Hunger Games*, as being like Theseus, but in the future.



",gemma-3-27b-it,descr,"An important inspiration for the Hunger Games book comes from Suzanne's love of classical Greek mythology. When she was a child, one of her favourite stories was Theseus and the Minotaur. In this story the city of Athens is ruled by Crete, but the Athenians rebel. As a punishment, Minos the king of Crete forces the Athenians to send seven boys and seven girls to Crete every year. The youths are thrown into the labyrinth and eaten by a monster that lives there called the Minotaur. But one of the youths, named Theseus, fights the Minotaur and kills it. Suzanne sees Katniss Everdeen as a futuristic Theseus."
32-a2,"
Zoos can help people learn about protecting animals and where they live. They can show us why it’s important to care for the natural world. Some zoos give a safe home to animals that were hurt or treated badly in circuses, or pets that people didn’t want anymore. Zoos also do important work finding out about how animals behave and how to make them better when they are sick. 

**(Explanation of 'conservation' - protecting animals and their natural homes)**",gemma-3-27b-it,descr,"By bringing people and animals together, zoos have the potential to educate the public about conservation issues and inspire people to protect animals and their habitats. Some zoos provide a safe environment for animals which have been mistreated in circuses, or pets which have been abandoned. Zoos also carry out important research into subjects like animal behaviour and how to treat illnesses."
33-a2,"
A new idea is becoming popular that goes against buying lots of things – it’s called ‘buy nothing’. It started in Canada in the early 1990s and then went to the US. People started it because they didn’t want to spend so much money on sales like Black Friday and Cyber Monday, which happen after Thanksgiving. On Buy Nothing Day, people show their disagreement with shopping and some even cut up their credit cards. All year, Buy Nothing groups help each other by sharing things they already have and fixing things instead of buying new ones.



",gemma-3-27b-it,descr,"A different trend is springing up in opposition to consumerism – the 'buy nothing' trend. The idea originated in Canada in the early 1990s and then moved to the US, where it became a rejection of the overspending and overconsumption of Black Friday and Cyber Monday during Thanksgiving weekend. On Buy Nothing Day people organise various types of protests and cut up their credit cards. Throughout the year, Buy Nothing groups organise the exchange and repair of items they already own."
34-a2,"
Is graffiti art or is it damage to property? It depends on what you think. But in many countries, writing or painting on things that don’t belong to you – like walls or buses – is seen as damage. Police have stopped many artists who do this, and some have had to pay money as a punishment. City governments often say it costs a lot of money to clean graffiti off buildings, buses and trains.",gemma-3-27b-it,descr_ex,"Is graffiti art or vandalism? This depends on your point of view, but in many countries, writing or painting on public or private property is considered vandalism. Many street artists have been stopped by the police and some have had to pay fines. Many city councils complain about the high cost of cleaning graffiti off buildings, buses and trains. "
35-a2,"
People who work with art are starting to see graffiti and street art as real art. More and more, they think it has value. Big shows of street art have been held in art spaces in cities like Paris, London, and Los Angeles. In 2008, an American artist called Elura Emerald showed street art in a New York art space. She said street artists are just sharing their ideas, and aren’t causing harm. She believes they should be liked and praised.

**(Explanation of potentially tricky words, not included in the answer, for context):**

* **Graffiti:** Drawings or paintings, often using spray paint, done on walls or other surfaces in public places.
* **Street art:** Art made in public spaces, often using spray paint, but can include other materials and techniques.
* **Galleries:** Places where art is shown and sold.
* **Exhibition:** A public display of art.



",gemma-3-27b-it,descr,"What does the art world think of graffiti and street art? Recently, there has been a growing recognition of its value as an art form. There have been major exhibitions of street art in galleries in Paris, London and Los Angeles. The American artist Elura Emerald organised a street art exhibition at a New York gallery in 2008. She defended street artists, saying 'artists who paint on the street are merely expressing themselves, not hurting anyone. They should be appreciated and celebrated'."
36-a2,"
Most people have four to six dreams each night after they are ten years old. That means they can have up to 2,000 dreams every year. By the time someone is 80 years old, they might have had 140,000 dreams!

Even though we forget most of our dreams – usually 95 to 99 out of every 100 – we still remember a few thousand dreams in our life. It’s not surprising that sometimes something in a dream happens later in real life. This is especially true if the dream is about something that often happens to us when we are awake. It can just be a coincidence – meaning it happens by chance.



",gemma-3-27b-it,descr_ex,"If most people have four to six dreams every night after the age of ten, that's as many as 2,000 dreams per year. So, by the time they reach 80 years old the average person might have had 140,000 dreams. Even if we forget 95–99 per cent of our dreams, that's still a few thousand remembered dreams across a lifetime. It's not too difficult to believe that, by coincidence, a dream event is followed by a real-life event that's similar to it, especially if the subject of the dream is something that happens often in everyday life."
37-a2,"
The Hunger Games is set in the future, after North America was destroyed. Now, the country is called Panem. It has twelve poor areas, called districts, and a rich, powerful city called the Capitol that controls them all. The Capitol has total control over everything. Each district makes something different for the Capitol. The story starts in District 12, which provides coal – a black rock burned for fuel – for the whole country. There used to be a thirteenth district, but they fought against the Capitol a long time ago and were destroyed because of it.",gemma-3-27b-it,descr,"The Hunger Games takes place in the future, after the destruction of North America. The country is called Panem and is made up of twelve poor districts governed by the wealthy Capitol. The Capitol holds absolute power over the nation. Each district is responsible for producing different things for the Capitol. District 12, where the story begins, provides all the coal for the country. There used to be a thirteenth district but they rebelled against the Capitol in the past and were destroyed. "
38-a2,"
Wild animals sometimes come into towns and cities to find food. In Cape Town, South Africa, baboons – which are like large monkeys – now come into where people live, near the city. They look for food in bins, and eat fruit from gardens and places where fruit trees grow. Some baboons are even bold enough to go *inside* houses and take food from cupboards and fridges! Baboons can be angry and have hurt many pets, so it’s not surprising that people don’t always want them around.



",gemma-3-27b-it,descr,"Often wild animals come into cities to look for food. In Cape Town, South Africa, baboons have started coming into residential areas on the edge of the city to feed. They open rubbish bins and eat fruit from gardens and orchards. Some brave baboons have even come into people's houses and taken food from kitchen cupboards and fridges! Baboons can be aggressive and have attacked a lot of pet animals, so understandably, many city residents don't welcome their presence."
39-a2,"
Many bridge accidents happen while the bridge is being built. These accidents often happen because of a mistake made by the people who design them, like a wrong calculation. Then the bridge falls down because it’s too heavy, and this can be very dangerous – even deadly – for the workers who are on it.



",gemma-3-27b-it,descr,"A large number of bridge accidents occur during the construction of the bridge itself. These accidents are often due to an error made by the engineers, such as a miscalculation. The bridge collapses under its own weight, and this can be deadly for the workers on it at the time."
40-a2,"
George Lucas was one of the first film makers to use a special story pattern in his films. This pattern has 17 parts and is called ‘the hero’s journey’. Usually, the main character starts by living a normal life. But then, something happens that makes them go on an adventure and their life changes. In the beginning of Star Wars, Luke lives a normal life with his aunt and uncle, fixing robots. When he finds a message for Obi-Wan Kenobi inside the robot R2D2, this is the start of his adventure. It’s what makes him begin his journey.",gemma-3-27b-it,descr_ex,"George Lucas was one of the early film directors to directly base his story on the 17 stages of the hero's journey. Typically the hero starts the story living an ordinary life, but something happens that calls them to an adventure that changes everything. At the beginning of Star Wars, Luke lives an ordinary life with his aunt and uncle, repairing robots. When he finds Princess Leia's message to Obi-Wan Kenobi inside the robot R2D2, it is 'the call to adventure' that starts the hero on his journey."
41-a2,"
One idea to protect Earth from a big space rock heading towards us is to use a nuclear bomb to destroy it. It sounds like something from a movie – like the film *Armageddon* from 1998 – but NASA actually suggested this in a real plan called HAMMER. 

The plan is to fire big rockets, weighing eight tons, at the space rock. The idea is to gently push it away from Earth. If the space rock gets too close, the rockets would use nuclear bombs to break it apart.

*(A **space rock** is another name for an asteroid or a potentially hazardous asteroid – PHA – which is a large rock in space that could hit Earth.)*



",gemma-3-27b-it,descr,"Another suggested defence against a PHA on course to hit Earth is to blow it up using a nuclear weapon. It may sound like a plot from a film, and it was the subject of the 1998 film Armageddon, but the Hypervelocity Asteroid Mitigation Mission for Emergency Response (HAMMER) is a genuine NASA proposal. The eight-ton rockets would be fired at an approaching asteroid with the hope of bumping it off course. If the asteroid was too close to Earth for this plan to work, the rockets would carry nuclear bombs to blow it up instead."
42-a2,"
Campbell says that a hero usually doesn’t want to start an adventure at first. But then someone older and wiser – a mentor – helps them. They then decide to go into a new and different place where the adventure will happen. This is like crossing a line to get to a new world. 

Next, the hero has to pass tests, fight bad guys, and meet people who will help them. This gets them ready for their biggest challenge. For example, in Star Wars, Obi-Wan is Luke’s mentor. Han Solo and the robots R2D2 and C3PO are his friends. And Darth Vader is the enemy, inside the Death Star – that’s the special world in this story.



",gemma-3-27b-it,descr,"According to Campbell, the hero at first refuses the call to adventure, but a mentor appears who helps them and they decide to 'cross the threshold' and travel into the 'special world' where the adventure happens. The next stage consists of passing tests, fighting enemies and meeting friends as the hero prepares to face their biggest challenge. For Luke the mentor is, of course, Obi-Wan, the friends are Han Solo and the robots R2D2 and C3PO and the enemy is Darth Vader inside the special world of the Death Star."
43-a2,"
Things we don’t use much might not seem valuable, but they can be helpful for other people. Because of the internet, people online have found a way to make money by sharing things they don’t use often. Websites and social media groups now make it easy to buy and sell used items directly between people. This is called the “sharing economy”. It means people are sharing and selling things to each other, instead of just buying new things.



",gemma-3-27b-it,descr,"Underutilised items may seem useless to some, but could be an asset to others. With the advent of the internet, online communities have figured out a way to generate profit from the sharing of those underused assets. Using websites and social media groups that facilitate the buying and selling of second-hand goods, it is now easier than ever for peer-to-peer sharing activities to take place. And this is known as the sharing economy."
44-a2,"
Between the 1700s and 1800s, people started to have two main ideas about dreams. One idea was that dreams show things we don’t fully know about ourselves – feelings and thoughts we hide even from ourselves. A doctor named Freud thought that by understanding our dreams, we could understand these hidden feelings and why they cause problems. 

But another idea was different. It said dreams are just what happens when your brain sorts out memories and things that happened during the day. It’s like your brain is busy tidying up! When you wake up, you try to make a story from the strange pictures and feelings you had while dreaming.



",gemma-3-27b-it,descr,"Around the 18th and 19th centuries two main ideas about dreams became popular. One was the idea that the things we see in our dreams represent things hidden from our conscious mind. Freud believed that if we understand what dreams are telling us, we can understand our hidden feelings and the problems they cause. However, the other theory was the opposite. It said that dreams are just a collection of random activity in the brain while it's organising memories and events from the day. When we wake up, we try to make sense of these random images and feelings and put them into some sort of story."
45-a2,"
I work for myself – I’m a freelancer. This is good because I can choose what jobs I do and how I spend my day. At first, I worked at home, but it was difficult to focus. There were too many things to distract me, like housework, wanting another drink, or my family needing me. So I tried working at a café, but the internet connection wasn’t very good and I drank too much coffee. Finally, I rented a desk in a shared office with five other people who also work for themselves. I liked getting ready for work and being able to concentrate in an office.",gemma-3-27b-it,descr_ex,"I'm a freelancer and work for myself. This is great because I am in control of what I do and how I spend my time. At first, I was working from home, but I found it really hard to concentrate. There were just too many distractions around: housework that needed doing, another cup of tea, my family members wanting my attention for various things. So I started to go to a nearby café to work, but the Wi-Fi connection wasn't ideal and I found myself drinking too much coffee. In the end, I decided to rent a desk in a co-working space with five other freelancers like myself. I liked getting dressed to go to work in the morning and being able to focus in an office environment."
46-a2,"
NASA wants to find asteroids that could be dangerous to Earth. To do this, they need money to build a special telescope for space called NEOCam. This telescope would be 0.5 metres wide and use infrared light – a type of light we can’t see – to find asteroids. 

If NASA gets the money, they think they can find most of these asteroids in about ten years. But finding them is only the first step. Scientists, called the planetary defence team, also need to figure out how to stop the really dangerous asteroids – these are called PHAs – from hitting Earth.



",gemma-3-27b-it,descr_ex,"Whether NASA can find the remaining middle-sized NEOs depends on getting the money to build NEOCam, a 0.5-metre space telescope which would use infrared light to locate asteroids. If it did get the money, it could probably achieve its goal in ten years. Once logged, the planetary defence team would still need to work out how to defend the planet against being hit by the truly worrying asteroids – the PHAs."
47-a2,"
More and more people are choosing not to buy things, and now this idea is becoming popular with people who are famous on social media. These people usually show things like clothes and makeup and tell people to buy them. But now, some YouTubers are telling their followers not to buy *anything* for a whole year!

Two friends in Canada tried to only buy food for a year. First, for three months, they stopped buying things like TVs, clothes, and furniture for their home. Then, they stopped paying for services – things like getting haircuts, eating at restaurants, or putting gas in their cars. After one year, they saved $55,000!



",gemma-3-27b-it,descr,"The 'buy nothing' trend has now reached influencers on social media who usually share posts of clothing and make-up that they recommend for people to buy. Some YouTube stars now encourage their viewers not to buy anything at all for periods as long as a year. Two friends in Canada spent a year working towards buying only food. For the first three months they learned how to live without buying electrical goods, clothes or things for the house. For the next stage, they gave up services, for example haircuts, eating out at restaurants or buying petrol for their cars. In one year, they'd saved $55,000."
48-a2,"
Pi thinks religion is very important. His family follows Hinduism, but he wants to learn about other religions too. He becomes friends with a Christian priest and a Muslim baker.

Surprisingly, Pi says he wants to follow Hinduism, Islam and Christianity all at the same time. When his family and teachers ask him to choose only one, he says no. He says he just wants to love God. 

After that, his family and teachers let him decide for himself what he believes about religion.",gemma-3-27b-it,descr_ex,"Religion is important to Pi. Though his family is Hindu, he is curious about other religions and he makes friends with a Christian priest and a Muslim baker. To everyone's surprise, Pi declares himself to be simultaneously Hindu, Muslim and Christian. When his family and teachers ask him to choose just one religion, Pi refuses, saying 'I just want to love God'. From that moment, his family and teachers decide to let him make his own mind up about religion."
49-a2,"
Some people believe that writing down your dreams might help you have more control when you dream. These special dreams are called lucid dreams. When you’re having a lucid dream, you know you are dreaming, and you can even change what happens in the dream! 

For example, if you’re having a scary dream, you could make it feel safer. Or, you could decide what happens next, just like a director of a movie. Instead of just trying to understand what your dreams mean, you can start making them happen. But it’s still good to have some dreams where your mind can show you what you’re thinking and feeling without you controlling them!



",gemma-3-27b-it,descr,"Some people think writing your dreams down can open your mind to lucid dreaming. Lucid dreams are dreams where you're not only aware you're dreaming but you can make decisions to affect the events of your dreams. So, maybe you can turn a nightmare into a safe-feeling dream, or you can direct the plot of your dream like a film director. Then, instead of just working out the meaning of your dreams, you'll be creating them, though you might want to continue having some dreams that allow your subconscious to tell you what's on your mind! "
50-a2,"
Many people don’t know they are part of the problem with clothes we throw away, even if they give their old clothes to charity. But charity shops can’t sell all the clothes people give them. ‘Fast fashion’ means clothes become old-fashioned very quickly, and are often not made well, so they can’t be used again. People don’t want to buy these clothes when they’ve been used before. Lots of clothes end up being thrown in the bin, and a lot that charities can’t sell are sent to other countries. This causes problems for those countries’ economies and the environment. 

**Fast fashion:** Clothes that are made and sold quickly and cheaply, following the latest trends.



",gemma-3-27b-it,descr,"People might not realise they are part of the disposable clothing problem because they donate their unwanted clothes to charities. But charity shops can't sell all those unwanted clothes. 'Fast fashion' goes out of fashion as quickly as it came in and is often too poor quality to recycle; people don't want to buy it second-hand. Huge quantities end up being thrown away, and a lot of clothes that charities can't sell are sent abroad, causing even more economic and environmental problems."
51-a2,"Some people who love adventures don’t stop after just one trip – they keep looking for new challenges! Meagan McGrath, from Canada, is one of these people. She has climbed the tallest mountain on every continent (all seven big areas of land on Earth). She also cycled across all of Canada and ran a very long race in the Sahara Desert when it was very hot – 45ºC! But maybe her most amazing adventure was a ski trip to the South Pole. On the first day, she fell into a big ice hole called a glacier and someone had to help her get out. Most people would have stopped there, but Meagan wanted to continue. Forty days later, she arrived at the South Pole. She pulled all her things – a tent and food – on a sledge behind her, even though it was very cold and there were ice storms.",gemma-3-27b-it,descr_ex,"Not content with one amazing trip, some of today's adventurers go from challenge to challenge. Meagan McGrath from Canada has climbed the highest mountain on each continent, ridden a bike across Canada and run a long-distance race in the Sahara Desert in 45ºC heat. But perhaps her most remarkable journey was a skiing trip to the South Pole. On the first day, she fell into a glacier and had to be rescued. Many of us would have given up at that point, but Meagan decided to carry on. She reached the South Pole forty days later, having pulled a sledge with a tent and all her food behind her through freezing conditions and ice storms. "
52-a2,"
Blek le Rat began by painting rats on walls in Paris. Now, he tries to make people think about problems in society. He paints pictures of people with no homes in big cities to make people think about homelessness.",gemma-3-27b-it,descr_ex,"Blek le Rat started out painting rats on the walls of his home city, Paris. Nowadays, he tries to make people think about different social issues and problems. He paints pictures of homeless people in big cities to encourage residents to think about the problem of homelessness."
53-a2,"
In some towns, local governments have tried to help artists paint without causing trouble. They do this by letting artists paint in special areas. Taiwan is one of these places – they have areas called ‘graffiti zones’ where artists can paint on walls freely. In São Paulo, Brazil, the city government has even allowed artists to paint on some subway trains. 

*(‘Graffiti’ is art made by writing or painting on walls or other surfaces. ‘Zones’ are specific areas.)*



",gemma-3-27b-it,descr,"In some areas, councils have tried to encourage artists not to paint graffiti randomly on walls by allowing them to work in designated areas. Taiwan is one such place and there are 'graffiti zones' where artists are free to paint and write on walls. In São Paulo in Brazil, the city council has even allowed some graffiti artists to paint on the city's subway trains. "
54-a2,"
Faith47 is from Cape Town, which is a city in South Africa. She makes large, bright paintings of people and animals, and she loves to paint in different places. You can find her art on streets, in old, empty buildings, and even on cars that people don’t use anymore. 

She likes that most street art doesn’t stay for long. Rain or people who clean the city will often remove it. She thinks this is like life – things change all the time, and everything has an end and a new start. 

**(Street art is art that is made in public places, like on walls.)**



",gemma-3-27b-it,descr,"Faith47 is from Cape Town in South Africa. She paints big, colourful pictures of people and animals and likes to explore different locations. Her work is found on pavements, in empty factories and on abandoned cars. She likes the fact that most street art is temporary and will soon be removed by weather or cleaners from the city council. For her, this reflects how life is full of change with its cycle of endings and new beginnings."
55-a2,"
Gabriela used to work in a place where people thought it was very important to respect bosses and people in charge. Everyone knew their role, and leaders made most of the decisions – people didn’t usually question them.

But her new team in Sweden is different. They are used to working with their bosses as equals, sharing ideas and making decisions together. Here, leaders help people learn and grow, and they *want* people to share their opinions, even if they disagree. 

**(Power distance is about how much people respect authority. A 'high power distance' means people accept that some have more power, while a 'low power distance' means people see everyone as more equal.)**



",gemma-3-27b-it,descr,"In her previous work environment, Gabriela was used to a high power distance culture where power and authority are respected and everyone has their rightful place. In such a culture, leaders make the big decisions and are not often challenged. Her Swedish team, however, were used to working in a low power distance culture where subordinates often work together with their bosses to find solutions and make decisions. Here, leaders act as coaches or mentors who encourage independent thought and expect to be challenged."
56-a2,"Gabriela noticed that her team and she had different ideas about work and how things should be done. So, she talked to them openly about how they felt about her as their leader. The team were happy she asked. They told her they weren’t used to being told exactly what to do. They liked being able to make their own decisions and be creative. When Gabriela told them exactly what she wanted, they felt she didn’t think they could do a good job on their own. They also realised Gabriela felt upset when they questioned her ideas or suggested changes. They explained that this was just how they had always worked.



",gemma-3-27b-it,descr,"When Gabriela became aware of the cultural differences between her and her team, she took the initiative to have an open conversation with them about their feelings about her leadership. Pleased to be asked for their thoughts, Gabriela's team openly expressed that they were not used to being told what to do. They enjoyed having more room for initiative and creative freedom. When she told her team exactly what she needed them to do, they felt that she didn't trust them to do their job well. They realised that Gabriela was taking it personally when they tried to challenge or make changes to her decisions, and were able to explain that it was how they'd always worked."
57-a2,"
Os Gêmeos are twin brothers from Brazil. They are both the same and look alike. They paint pictures on buildings, sometimes small ones and sometimes very big and colourful pictures of people. Their pictures are often so large that they need big machines, called cranes, to help them paint. These machines lift them up high! In 2007, they painted all the walls of a castle in Scotland.",gemma-3-27b-it,descr_ex,"Os Gêmeos are identical twin brothers from São Paulo. They paint everything from tags to huge, colourful pictures of people on the sides of buildings. Their work is often so big that they need cranes to help them work. In 2007, they covered the whole of a castle in Scotland with paint."
58-a2,"For a long time, people have painted and written on walls. Long ago, people in Africa and Europe painted animals and people in caves. We’ve also found writing on walls in old cities like those in Greece, Italy, Syria and Iraq. In the Roman city of Pompeii, people wrote messages in Latin on walls – about religion, politics, love, and even magic!



",gemma-3-27b-it,short,"People have been painting and writing on walls throughout history. In prehistoric times, people in Africa and Europe used to paint pictures of animals and people in caves. Graffiti has been found on buildings at ancient sites in Greece, Italy, Syria and Iraq. In the Roman town of Pompeii, archaeologists have found numerous examples of graffiti written in Latin. These include religious, political and romantic messages, and even some magic spells!"
59-a2,"Have you ever wanted to climb a very tall mountain like Mount Everest, or walk to the South Pole? Lots of people have these dreams! Every year, many people try to climb the world’s tallest mountains or walk across big areas of land.

In the past, explorers used maps and compasses to find their way. But today, people who go on adventures use new technology like GPS – a tool that shows you where you are – and satellite phones to talk to people. 

Many adventurers love nature and want to help protect it. They travel to tell people about problems with the environment. Others want to help people who need it, and collect money for good causes.



",gemma-3-27b-it,descr_ex,"Have you ever dreamt of climbing Mount Everest or walking to the South Pole? If so, you're not alone. Every year, thousands of people try to climb the world's highest mountains or walk across continents. Unlike the explorers of the past who used maps and compasses, today's adventurers travel with modern technology like GPS and satellite phones. Many adventurers are nature lovers who use their travels to help raise awareness about a range of environmental issues, while others are keen to help people in need and raise money for charities. "
60-a2,"There’s a test called DART – that stands for Double Asteroid Redirection Test. Scientists plan to test DART on a small moon that goes around a bigger rock in space called Didymos. This small moon, called ‘Didymoon’, is 150 metres across. Didymos is much bigger, about 800 metres across. They hope that when DART hits Didymoon, it will move it a little bit. Then, telescopes on Earth will be able to see the change in where it is. 

*(An asteroid is a rocky object that goes around the sun. A moon is something that goes around a planet or asteroid.)*



",gemma-3-27b-it,descr,"The first is DART – the Double Asteroid Redirection Test. Plans are scheduled to test DART on the moon of an asteroid called Didymos. 'Didymoon' is 150 metres wide, orbiting its 800-metre mother, and hopefully the impact of DART will knock it out of its orbit enough for Earth-based telescopes to pick up."
